sensor,station,zona,date,lat,lon,secchi,w1_n,w1_B2,w1_B3,w1_B4,w1_B8,w1_B11,w1_B12,w3_n,w3_B2,w3_B3,w3_B4,w3_B8,w3_B11,w3_B12,w5_n,w5_B2,w5_B3,w5_B4,w5_B8,w5_B11,w5_B12,w10_n,w10_B2,w10_B3,w10_B4,w10_B8,w10_B11,w10_B12
LS,E49,LAGO MAYOR,2018-07-22,-15.606300,-69.444900,13.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.025597,0.018446,0.012726,0.043986,0.031012,0.012074
LS,E50,LAGO MAYOR,2018-07-22,-15.668700,-69.521100,11.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.025663,0.018618,0.012799,0.044095,0.031143,0.011983
LS,E51,LAGO MAYOR,2018-07-23,-15.737100,-69.603800,10.500000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.022918,0.017043,0.012309,0.044492,0.033115,0.014342
LS,E52,LAGO MAYOR,2018-07-23,-15.802800,-69.684300,12.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.025663,0.019614,0.013218,0.044316,0.031165,0.012068
LS,E53,LAGO MAYOR,2018-07-23,-15.868600,-69.763400,9.500000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.027622,0.021712,0.013487,0.044302,0.031115,0.012172
LS,E59,LAGO MAYOR,2017-07-16,-15.887600,-69.461500,10.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.022859,0.017815,0.012158,0.043590,0.031301,0.012545
LS,E60,LAGO MAYOR,2018-07-24,-15.827100,-69.377600,13.500000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.025226,0.018617,0.013032,0.044748,0.031543,0.012605
LS,E61,LAGO MAYOR,2018-07-24,-15.758500,-69.304500,13.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.024892,0.018007,0.012340,0.044149,0.030911,0.012037
LS,E72,LAGO MAYOR,2018-07-24,-15.692100,-69.170900,4.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.024835,0.022451,0.012296,0.043662,0.032252,0.013241
LS,E76,LAGO MAYOR,2018-07-24,-15.812500,-69.044900,13.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.023090,0.018213,0.012572,0.044198,0.031264,0.012261
LS,E78,LAGO MAYOR,2018-07-24,-15.890300,-69.132700,13.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.023705,0.017800,0.012497,0.043977,0.030947,0.011864
LS,E79,LAGO MAYOR,2018-07-25,-15.960000,-69.227200,10.500000,0,,,,,,,0,,,,,,,1,0.024124,0.017760,0.012512,0.043819,0.030906,0.011928,1,0.024124,0.017760,0.012512,0.043819,0.030906,0.011928
LS,E80,LAGO MAYOR,2018-07-25,-16.031600,-69.319800,12.300000,0,,,,,,,0,,,,,,,1,0.024566,0.018062,0.012536,0.043993,0.030932,0.011909,1,0.024566,0.018062,0.012536,0.043993,0.030932,0.011909
LS,E82,LAGO MAYOR,2018-07-25,-16.110900,-69.417300,11.000000,0,,,,,,,0,,,,,,,1,0.024757,0.018973,0.013073,0.044155,0.031326,0.012340,1,0.024757,0.018973,0.013073,0.044155,0.031326,0.012340
LS,E83,LAGO MAYOR,2018-07-25,-16.183700,-69.506700,7.000000,0,,,,,,,0,,,,,,,1,0.023146,0.018660,0.012470,0.044131,0.031694,0.012624,1,0.023146,0.018660,0.012470,0.044131,0.031694,0.012624
LS,E88,LAGO MAYOR,2018-07-25,-16.206400,-69.378100,9.400000,0,,,,,,,0,,,,,,,1,0.021957,0.017507,0.011821,0.043355,0.031193,0.012232,1,0.021957,0.017507,0.011821,0.043355,0.031193,0.012232
LS,E94,LAGO MAYOR,2018-07-26,-16.251000,-69.288400,9.000000,0,,,,,,,0,,,,,,,1,0.025192,0.021293,0.016490,0.049795,0.037458,0.016967,1,0.025192,0.021293,0.016490,0.049795,0.037458,0.016967
LS,E97,LAGO MAYOR,2018-07-26,-16.175700,-69.195800,10.500000,0,,,,,,,0,,,,,,,1,0.023812,0.018299,0.012740,0.044089,0.031077,0.012096,1,0.023812,0.018299,0.012740,0.044089,0.031077,0.012096
LS,E98,LAGO MAYOR,2018-07-26,-16.105600,-69.110300,12.000000,0,,,,,,,0,,,,,,,1,0.023389,0.017933,0.012821,0.044253,0.031337,0.012354,1,0.023389,0.017933,0.012821,0.044253,0.031337,0.012354
LS,E99,LAGO MAYOR,2018-07-28,-16.074500,-69.074200,11.000000,0,,,,,,,1,0.024104,0.019264,0.013629,0.044294,0.031134,0.012177,1,0.024104,0.019264,0.013629,0.044294,0.031134,0.012177,1,0.024104,0.019264,0.013629,0.044294,0.031134,0.012177
LS,E100,LAGO MAYOR,2018-07-28,-16.005500,-68.995900,13.000000,0,,,,,,,1,0.023446,0.017388,0.012251,0.043935,0.030995,0.012147,1,0.023446,0.017388,0.012251,0.043935,0.030995,0.012147,1,0.023446,0.017388,0.012251,0.043935,0.030995,0.012147
LS,E104,LAGO MAYOR,2018-07-28,-16.029700,-68.883700,12.000000,0,,,,,,,1,0.023653,0.017870,0.012638,0.044293,0.031116,0.011986,1,0.023653,0.017870,0.012638,0.044293,0.031116,0.011986,2,0.024750,0.021357,0.015796,0.048052,0.035140,0.016284
LS,E117,LAGO MAYOR,2018-07-26,-16.165300,-69.102700,9.100000,0,,,,,,,0,,,,,,,1,0.023885,0.019098,0.012849,0.044381,0.031309,0.012326,1,0.023885,0.019098,0.012849,0.044381,0.031309,0.012326
LS,E120,LAGO MAYOR,2018-07-28,-16.126400,-68.933700,9.500000,0,,,,,,,1,0.023888,0.018902,0.012957,0.044242,0.031110,0.012024,1,0.023888,0.018902,0.012957,0.044242,0.031110,0.012024,2,0.023888,0.018902,0.012957,0.044242,0.031110,0.012024
LS,E121,LAGO MAYOR,2018-07-28,-16.206800,-68.864300,8.000000,0,,,,,,,1,0.022877,0.020111,0.013591,0.044516,0.031645,0.012424,1,0.022877,0.020111,0.013591,0.044516,0.031645,0.012424,2,0.022949,0.019253,0.013035,0.044561,0.031451,0.012413
LS,E122,LAGO MENOR,2018-07-29,-16.227600,-68.836100,9.000000,1,0.021255,0.018756,0.012465,0.044054,0.031983,0.012783,1,0.021255,0.018756,0.012465,0.044054,0.031983,0.012783,1,0.021255,0.018756,0.012465,0.044054,0.031983,0.012783,3,0.021205,0.018393,0.012608,0.044698,0.031891,0.012858
LS,E123,LAGO MENOR,2018-07-29,-16.192500,-68.797000,9.000000,1,0.022773,0.018804,0.012634,0.044349,0.031357,0.012357,1,0.022773,0.018804,0.012634,0.044349,0.031357,0.012357,1,0.022773,0.018804,0.012634,0.044349,0.031357,0.012357,3,0.022773,0.018804,0.012791,0.045011,0.031724,0.012604
LS,E125,LAGO MENOR,2018-07-29,-16.262600,-68.784300,7.500000,1,0.023093,0.020665,0.012751,0.044212,0.031030,0.012212,1,0.023093,0.020665,0.012751,0.044212,0.031030,0.012212,1,0.023093,0.020665,0.012751,0.044212,0.031030,0.012212,3,0.023041,0.021553,0.013683,0.044929,0.031551,0.012641
LS,E132,LAGO MENOR,2018-07-29,-16.333900,-68.780800,7.000000,1,0.026004,0.032648,0.016314,0.044245,0.031305,0.011977,1,0.026004,0.032648,0.016314,0.044245,0.031305,0.011977,1,0.026004,0.032648,0.016314,0.044245,0.031305,0.011977,3,0.023853,0.031598,0.015783,0.044237,0.031642,0.012560
LS,E130,LAGO MENOR,2018-07-29,-16.314400,-68.845100,6.000000,1,0.025695,0.025822,0.013780,0.044429,0.031454,0.012499,1,0.025695,0.025822,0.013780,0.044429,0.031454,0.012499,1,0.025695,0.025822,0.013780,0.044429,0.031454,0.012499,3,0.024356,0.027081,0.016240,0.048208,0.036074,0.017121
LS,E136,LAGO MENOR,2018-07-29,-16.265900,-69.060100,8.000000,1,0.020995,0.020721,0.013431,0.044152,0.031902,0.012993,1,0.020995,0.020721,0.013431,0.044152,0.031902,0.012993,1,0.020995,0.020721,0.013431,0.044152,0.031902,0.012993,1,0.020995,0.020721,0.013431,0.044152,0.031902,0.012993
LS,E137,LAGO MENOR,2018-07-29,-16.401100,-68.833400,5.000000,1,0.025992,0.035912,0.017378,0.043990,0.031091,0.012203,1,0.025992,0.035912,0.017378,0.043990,0.031091,0.012203,1,0.025992,0.035912,0.017378,0.043990,0.031091,0.012203,5,0.027982,0.039478,0.020466,0.044991,0.033354,0.013950
LS,E141,LAGO MENOR,2018-07-30,-16.376400,-69.007300,5.500000,1,0.025345,0.022937,0.014889,0.044426,0.031216,0.012128,1,0.025345,0.022937,0.014889,0.044426,0.031216,0.012128,1,0.025345,0.022937,0.014889,0.044426,0.031216,0.012128,5,0.025345,0.022937,0.014698,0.044671,0.032164,0.013497
LS,E142,LAGO MENOR,2018-07-30,-16.451500,-68.998000,7.000000,1,0.024874,0.023167,0.014194,0.044181,0.031087,0.012115,1,0.024874,0.023167,0.014194,0.044181,0.031087,0.012115,1,0.024874,0.023167,0.014194,0.044181,0.031087,0.012115,5,0.024578,0.021397,0.013279,0.044136,0.032433,0.014219
LS,E145,LAGO MENOR,2018-07-30,-16.513900,-68.977000,6.500000,1,0.026373,0.024490,0.014702,0.044351,0.031027,0.012127,1,0.026373,0.024490,0.014702,0.044351,0.031027,0.012127,1,0.026373,0.024490,0.014702,0.044351,0.031027,0.012127,5,0.026373,0.024490,0.014702,0.044298,0.032167,0.013445
LS,E01,BAHIA PUNO,2019-07-11,-15.852200,-69.960700,8.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.039752,0.034279,0.024556,0.052379,0.035604,0.015584
LS,E02,BAHIA PUNO,2019-07-11,-15.846400,-69.927600,8.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.027359,0.023847,0.014570,0.044407,0.032139,0.013497
LS,E04,BAHIA PUNO,2019-07-11,-15.875200,-69.871700,1.500000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.024625,0.029852,0.014331,0.043743,0.032044,0.013507
LS,E05,BAHIA PUNO,2019-07-11,-15.840000,-69.892000,8.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.025571,0.021552,0.012938,0.043465,0.031823,0.013102
LS,E08,BAHIA PUNO,2019-07-11,-15.779800,-69.869100,10.000000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.039403,0.038620,0.031543,0.064527,0.062134,0.035042
LS,E14,BAHIA PUNO,2019-07-12,-15.748900,-69.783000,9.000000,0,,,,,,,0,,,,,,,1,0.026947,0.024865,0.016857,0.049085,0.041240,0.020657,1,0.026947,0.024865,0.016857,0.049085,0.041240,0.020657
LS,E16,BAHIA PUNO,2019-07-11,-15.672800,-69.853900,3.500000,0,,,,,,,0,,,,,,,0,,,,,,,1,0.035868,0.038448,0.028780,0.061401,0.052953,0.030530
LS,E17,BAHIA PUNO,2019-07-12,-15.605400,-69.904900,3.000000,0,,,,,,,0,,,,,,,1,0.025739,0.028636,0.023115,0.053519,0.040200,0.018831,1,0.025739,0.028636,0.023115,0.053519,0.040200,0.018831
LS,E25,LAGO MAYOR,2019-07-12,-15.491100,-69.893100,6.100000,0,,,,,,,0,,,,,,,1,0.023406,0.021078,0.012788,0.043923,0.032580,0.013982,1,0.023406,0.021078,0.012788,0.043923,0.032580,0.013982
LS,E28,LAGO MAYOR,2019-07-12,-15.392800,-69.782200,7.000000,0,,,,,,,0,,,,,,,1,0.027365,0.021996,0.012703,0.043208,0.031603,0.012891,1,0.027365,0.021996,0.012703,0.043208,0.031603,0.012891
LS,E32,LAGO MAYOR,2019-07-12,-15.338200,-69.720500,6.000000,0,,,,,,,0,,,,,,,1,0.027287,0.021709,0.013074,0.043249,0.031444,0.013159,1,0.027287,0.021709,0.013074,0.043249,0.031444,0.013159
LS,E36,LAGO MAYOR,2019-07-12,-15.296400,-69.681600,11.000000,0,,,,,,,0,,,,,,,1,0.020066,0.022004,0.016522,0.050695,0.047748,0.026938,1,0.020066,0.022004,0.016522,0.050695,0.047748,0.026938
LS,E39,LAGO MAYOR,2019-07-13,-15.342300,-69.529000,8.000000,0,,,,,,,0,,,,,,,1,0.046816,0.055789,0.068184,0.125507,0.139128,0.098064,1,0.046816,0.055789,0.068184,0.125507,0.139128,0.098064
LS,E41,LAGO MAYOR,2019-07-13,-15.439500,-69.600600,9.500000,0,,,,,,,0,,,,,,,1,0.025739,0.020353,0.012655,0.043447,0.031748,0.013220,1,0.025739,0.020353,0.012655,0.043447,0.031748,0.013220
LS,E42,LAGO MAYOR,2019-07-13,-15.496700,-69.668700,10.000000,0,,,,,,,0,,,,,,,1,0.027080,0.021357,0.013423,0.044007,0.031977,0.013440,1,0.027080,0.021357,0.013423,0.044007,0.031977,0.013440
LS,E43,LAGO MAYOR,2019-07-13,-15.560300,-69.741300,12.000000,0,,,,,,,0,,,,,,,1,0.027165,0.021312,0.013090,0.043564,0.031685,0.013169,1,0.027165,0.021312,0.013090,0.043564,0.031685,0.013169
LS,E22,LAGO MAYOR,2019-07-13,-15.620000,-69.813300,6.000000,0,,,,,,,0,,,,,,,1,0.023033,0.019939,0.012624,0.044318,0.033381,0.014831,1,0.023033,0.019939,0.012624,0.044318,0.033381,0.014831
LS,E49,LAGO MAYOR,2019-07-14,-15.606300,-69.444900,12.000000,0,,,,,,,1,0.028316,0.021939,0.014661,0.044686,0.032067,0.013309,1,0.028316,0.021939,0.014661,0.044686,0.032067,0.013309,1,0.028316,0.021939,0.014661,0.044686,0.032067,0.013309
LS,E50,LAGO MAYOR,2019-07-14,-15.668500,-69.521000,12.000000,0,,,,,,,1,0.027468,0.022859,0.014281,0.044507,0.033622,0.015058,1,0.027468,0.022859,0.014281,0.044507,0.033622,0.015058,1,0.027468,0.022859,0.014281,0.044507,0.033622,0.015058
LS,E51,LAGO MAYOR,2019-07-14,-15.737100,-69.603700,11.000000,0,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,
LS,E52,LAGO MAYOR,2019-07-14,-15.801700,-69.683800,10.000000,0,,,,,,,1,0.081476,0.079501,0.075347,0.106661,0.113153,0.079902,1,0.081476,0.079501,0.075347,0.106661,0.113153,0.079902,1,0.081476,0.079501,0.075347,0.106661,0.113153,0.079902
LS,E53,LAGO MAYOR,2019-07-14,-15.870300,-69.769400,9.000000,0,,,,,,,1,0.045980,0.059199,0.060714,0.102805,0.117994,0.093840,1,0.045980,0.059199,0.060714,0.102805,0.117994,0.093840,1,0.045980,0.059199,0.060714,0.102805,0.117994,0.093840
LS,E59,LAGO MAYOR,2019-07-15,-15.887400,-69.461400,11.000000,0,,,,,,,1,0.029209,0.024545,0.015424,0.044860,0.033609,0.014585,1,0.029209,0.024545,0.015424,0.044860,0.033609,0.014585,1,0.029209,0.024545,0.015424,0.044860,0.033609,0.014585
LS,E60,LAGO MAYOR,2019-07-15,-15.826700,-69.376400,11.000000,0,,,,,,,1,0.028037,0.023210,0.014608,0.044245,0.033104,0.014377,1,0.028037,0.023210,0.014608,0.044245,0.033104,0.014377,1,0.028037,0.023210,0.014608,0.044245,0.033104,0.014377
LS,E61,LAGO MAYOR,2019-07-15,-15.758900,-69.304200,11.000000,0,,,,,,,1,0.021585,0.018181,0.010560,0.041434,0.031739,0.013526,1,0.021585,0.018181,0.010560,0.041434,0.031739,0.013526,1,0.021585,0.018181,0.010560,0.041434,0.031739,0.013526
LS,E72,LAGO MAYOR,2019-07-15,-15.693100,-69.170700,6.000000,0,,,,,,,1,0.034103,0.038511,0.024138,0.051319,0.036310,0.016088,1,0.034103,0.038511,0.024138,0.051319,0.036310,0.016088,1,0.034103,0.038511,0.024138,0.051319,0.036310,0.016088
LS,E76,LAGO MAYOR,2019-07-19,-15.807700,-69.041400,9.900000,0,,,,,,,1,0.022119,0.019475,0.011573,0.043278,0.032653,0.014157,1,0.022119,0.019475,0.011573,0.043278,0.032653,0.014157,1,0.022119,0.019475,0.011573,0.043278,0.032653,0.014157
LS,E78,LAGO MAYOR,2019-07-19,-15.889400,-69.132500,12.000000,0,,,,,,,1,0.028724,0.022549,0.014811,0.044497,0.032210,0.013404,1,0.028724,0.022549,0.014811,0.044497,0.032210,0.013404,1,0.028724,0.022549,0.014811,0.044497,0.032210,0.013404
LS,E79,LAGO MAYOR,2019-07-19,-15.960500,-69.227500,9.000000,0,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,
LS,E80,LAGO MAYOR,2019-07-16,-16.031700,-69.319400,11.000000,1,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,
LS,E82,LAGO MAYOR,2019-07-16,-16.112100,-69.417500,9.000000,1,0.024784,0.020503,0.011929,0.042846,0.032220,0.013827,1,0.024784,0.020503,0.011929,0.042846,0.032220,0.013827,1,0.024784,0.020503,0.011929,0.042846,0.032220,0.013827,1,0.024784,0.020503,0.011929,0.042846,0.032220,0.013827
LS,E83,LAGO MAYOR,2019-07-16,-16.184900,-69.507900,10.000000,1,0.022291,0.019743,0.012177,0.044352,0.033999,0.015344,1,0.022291,0.019743,0.012177,0.044352,0.033999,0.015344,1,0.022291,0.019743,0.012177,0.044352,0.033999,0.015344,1,0.022291,0.019743,0.012177,0.044352,0.033999,0.015344
LS,E88,LAGO MAYOR,2019-07-17,-16.203100,-69.382200,11.000000,1,0.024458,0.020974,0.012668,0.043534,0.032796,0.013866,1,0.024458,0.020974,0.012668,0.043534,0.032796,0.013866,1,0.024458,0.020974,0.012668,0.043534,0.032796,0.013866,1,0.024458,0.020974,0.012668,0.043534,0.032796,0.013866
LS,E94,LAGO MAYOR,2019-07-17,-16.254500,-69.291700,8.000000,1,0.021749,0.019354,0.011433,0.043076,0.032928,0.014418,1,0.021749,0.019354,0.011433,0.043076,0.032928,0.014418,1,0.021749,0.019354,0.011433,0.043076,0.032928,0.014418,1,0.021749,0.019354,0.011433,0.043076,0.032928,0.014418
LS,E97,LAGO MAYOR,2019-07-17,-16.175400,-69.195100,10.000000,1,0.025727,0.021919,0.013522,0.043885,0.032836,0.014336,1,0.025727,0.021919,0.013522,0.043885,0.032836,0.014336,1,0.025727,0.021919,0.013522,0.043885,0.032836,0.014336,1,0.025727,0.021919,0.013522,0.043885,0.032836,0.014336
LS,E98,LAGO MAYOR,2019-07-18,-16.103400,-69.108900,7.000000,0,,,,,,,1,0.025369,0.020424,0.012958,0.043947,0.032410,0.013785,1,0.025369,0.020424,0.012958,0.043947,0.032410,0.013785,1,0.025369,0.020424,0.012958,0.043947,0.032410,0.013785
LS,E99,LAGO MAYOR,2019-07-20,-16.082400,-69.081700,13.000000,0,,,,,,,0,,,,,,,1,0.028061,0.024861,0.017102,0.047729,0.036454,0.017847,1,0.028061,0.024861,0.017102,0.047729,0.036454,0.017847
LS,E100,LAGO MAYOR,2019-07-20,-16.005000,-68.996400,11.000000,0,,,,,,,0,,,,,,,1,0.022779,0.017941,0.011276,0.042689,0.032673,0.014001,1,0.022779,0.017941,0.011276,0.042689,0.032673,0.014001
LS,E104,LAGO MAYOR,2019-07-20,-16.038400,-68.857700,10.000000,0,,,,,,,0,,,,,,,1,0.024767,0.019500,0.012489,0.043898,0.032807,0.014260,2,0.028922,0.026838,0.013976,0.044272,0.032970,0.014294
LS,E113,LAGO MAYOR,2019-07-17,-16.229800,-69.113500,9.000000,1,0.023646,0.021440,0.013566,0.044132,0.033285,0.014637,1,0.023646,0.021440,0.013566,0.044132,0.033285,0.014637,1,0.023646,0.021440,0.013566,0.044132,0.033285,0.014637,1,0.023646,0.021440,0.013566,0.044132,0.033285,0.014637
LS,E117,LAGO MAYOR,2019-07-18,-16.168600,-69.097900,10.000000,0,,,,,,,1,0.023743,0.020479,0.012648,0.044156,0.033052,0.014426,1,0.023743,0.020479,0.012648,0.044156,0.033052,0.014426,1,0.023743,0.020479,0.012648,0.044156,0.033052,0.014426
LS,E120,LAGO MAYOR,2019-07-20,-16.126200,-68.933400,11.500000,0,,,,,,,0,,,,,,,1,0.022729,0.018251,0.011173,0.042496,0.031780,0.013308,2,0.022933,0.017948,0.012735,0.044374,0.032063,0.013153
LS,E121,LAGO MAYOR,2019-07-21,-16.207700,-68.862600,11.000000,0,,,,,,,0,,,,,,,2,0.023111,0.019575,0.014329,0.045974,0.033091,0.013838,2,0.023111,0.019575,0.014329,0.045974,0.033091,0.013838
LS,E122,LAGO MENOR,2019-07-21,-16.228100,-68.835100,11.000000,0,,,,,,,0,,,,,,,2,0.023392,0.020101,0.013567,0.045164,0.032891,0.013724,2,0.023392,0.020101,0.013567,0.045164,0.032891,0.013724
LS,E123,LAGO MENOR,2019-07-21,-16.192200,-68.796800,9.000000,0,,,,,,,0,,,,,,,2,0.021909,0.018760,0.013563,0.045349,0.032870,0.013820,2,0.021909,0.018760,0.013563,0.045349,0.032870,0.013820
LS,E125,LAGO MENOR,2019-07-21,-16.213200,-68.732500,8.500000,0,,,,,,,0,,,,,,,1,0.021200,0.018543,0.014615,0.046562,0.033089,0.013804,1,0.021200,0.018543,0.014615,0.046562,0.033089,0.013804
LS,E132,LAGO MENOR,2019-07-21,-16.315000,-68.847900,7.000000,0,,,,,,,0,,,,,,,2,0.024905,0.026457,0.013876,0.044216,0.032391,0.013697,2,0.024905,0.026457,0.013876,0.044216,0.032391,0.013697
LS,E130,LAGO MENOR,2019-07-22,-16.214200,-68.939300,10.000000,0,,,,,,,0,,,,,,,1,0.024048,0.023472,0.016817,0.046958,0.032450,0.013098,2,0.023376,0.023577,0.015145,0.045110,0.032398,0.013420
LS,E136,LAGO MENOR,2019-07-22,-16.303400,-68.985400,6.500000,0,,,,,,,0,,,,,,,2,0.026055,0.024621,0.016170,0.045188,0.032060,0.012901,3,0.026264,0.024793,0.016195,0.045533,0.032392,0.012994
LS,E137,LAGO MENOR,2019-07-22,-16.365500,-68.902500,5.000000,0,,,,,,,0,,,,,,,2,0.026519,0.025419,0.016411,0.045270,0.032123,0.012892,3,0.024779,0.025120,0.015290,0.043839,0.031897,0.012988
LS,E141,LAGO MENOR,2019-07-23,-16.376000,-69.007800,10.000000,0,,,,,,,0,,,,,,,0,,,,,,,2,0.024979,0.024544,0.014199,0.043477,0.031809,0.013163
LS,E142,LAGO MENOR,2019-07-23,-16.448900,-68.996900,11.000000,0,,,,,,,2,0.029612,0.030029,0.016880,0.044637,0.031596,0.012348,2,0.029612,0.030029,0.016880,0.044637,0.031596,0.012348,4,0.025687,0.027180,0.015412,0.044005,0.031607,0.012389
LS,E145,LAGO MENOR,2019-07-23,-16.517900,-68.978100,6.000000,0,,,,,,,2,0.028216,0.027126,0.015224,0.044384,0.031342,0.012167,2,0.028216,0.027126,0.015224,0.044384,0.031342,0.012167,4,0.027610,0.028698,0.015318,0.044295,0.031364,0.012196
LS,E147,LAGO MENOR,2019-07-24,-16.559000,-68.917400,5.500000,0,,,,,,,2,0.029188,0.029236,0.015563,0.044249,0.030969,0.012196,2,0.029188,0.029236,0.015563,0.044249,0.030969,0.012196,4,0.025407,0.027583,0.015619,0.044884,0.032063,0.013085
LS,E01,BAHIA PUNO,2022-08-12,-15.853000,-69.960500,5.500000,0,,,,,,,1,0.029703,0.027006,0.019995,0.049686,0.034838,0.014948,1,0.029703,0.027006,0.019995,0.049686,0.034838,0.014948,2,0.025823,0.024913,0.017364,0.047536,0.033981,0.014503
LS,E02,BAHIA PUNO,2022-08-12,-15.846100,-69.927100,8.000000,0,,,,,,,1,0.023533,0.020965,0.013483,0.044572,0.032069,0.012898,1,0.023533,0.020965,0.013483,0.044572,0.032069,0.012898,2,0.023206,0.021397,0.013691,0.044751,0.032352,0.013332
LS,E05,BAHIA PUNO,2022-08-12,-15.840000,-69.892300,8.500000,0,,,,,,,1,0.023234,0.019350,0.012172,0.043970,0.031605,0.012742,1,0.023234,0.019350,0.012172,0.043970,0.031605,0.012742,2,0.023603,0.019553,0.012533,0.044375,0.032080,0.013261
LS,E08,BAHIA PUNO,2022-08-12,-15.780200,-69.868100,11.000000,0,,,,,,,1,0.024021,0.018737,0.011944,0.043605,0.031342,0.012521,1,0.024021,0.018737,0.011944,0.043605,0.031342,0.012521,2,0.023978,0.018486,0.012038,0.043854,0.031670,0.012964
LS,E28,LAGO MAYOR,2022-08-14,-15.392800,-69.782200,10.000000,0,,,,,,,0,,,,,,,2,0.026716,0.020420,0.012384,0.043769,0.031489,0.012525,2,0.026716,0.020420,0.012384,0.043769,0.031489,0.012525
LS,E32,LAGO MAYOR,2022-08-14,-15.338400,-69.720500,9.000000,0,,,,,,,0,,,,,,,2,0.034184,0.029169,0.014858,0.044245,0.031822,0.012955,2,0.034184,0.029169,0.014858,0.044245,0.031822,0.012955
LS,E36,LAGO MAYOR,2022-08-14,-15.297100,-69.681400,9.000000,0,,,,,,,0,,,,,,,2,0.032793,0.027701,0.014450,0.044449,0.031857,0.012997,2,0.032793,0.027701,0.014450,0.044449,0.031857,0.012997
LS,E39,LAGO MAYOR,2022-08-15,-15.374800,-69.527600,7.000000,0,,,,,,,1,0.031796,0.035218,0.018382,0.046915,0.035684,0.016677,1,0.031796,0.035218,0.018382,0.046915,0.035684,0.016677,2,0.030068,0.032944,0.016932,0.045371,0.033854,0.014948
LS,341,LAGO MAYOR,2022-08-15,-15.439200,-69.600900,14.000000,0,,,,,,,1,0.023223,0.016854,0.011050,0.043390,0.032102,0.013526,1,0.023223,0.016854,0.011050,0.043390,0.032102,0.013526,2,0.024694,0.017760,0.011536,0.043437,0.031596,0.012811
LS,E42,LAGO MAYOR,2022-08-15,-15.496700,-69.668500,16.000000,0,,,,,,,1,0.024547,0.017556,0.011874,0.043770,0.032144,0.013515,1,0.024547,0.017556,0.011874,0.043770,0.032144,0.013515,2,0.025742,0.018559,0.012255,0.043939,0.031810,0.013140
LS,E43,LAGO MAYOR,2022-08-15,-15.560300,-69.741100,14.000000,0,,,,,,,1,0.023479,0.017785,0.011699,0.043842,0.032265,0.013747,1,0.023479,0.017785,0.011699,0.043842,0.032265,0.013747,2,0.023807,0.017557,0.011616,0.044856,0.033589,0.015272
LS,E22,LAGO MAYOR,2022-08-15,-15.618100,-69.807000,14.000000,0,,,,,,,1,0.023667,0.018326,0.012468,0.044372,0.032481,0.013664,1,0.023667,0.018326,0.012468,0.044372,0.032481,0.013664,2,0.024542,0.018784,0.012442,0.044179,0.032063,0.013208
LS,E48,LAGO MAYOR,2022-08-16,-15.536100,-69.359700,8.000000,0,,,,,,,1,0.025299,0.020610,0.015180,0.047632,0.036080,0.017533,1,0.025299,0.020610,0.015180,0.047632,0.036080,0.017533,3,0.022917,0.018285,0.012624,0.044962,0.035270,0.016656
LS,E49,LAGO MAYOR,2022-08-16,-15.606300,-69.444900,15.000000,0,,,,,,,1,0.024390,0.018911,0.013613,0.045809,0.034699,0.016099,1,0.024390,0.018911,0.013613,0.045809,0.034699,0.016099,3,0.023543,0.018040,0.012380,0.044261,0.033487,0.015153
LS,E50,LAGO MAYOR,2022-08-16,-15.668700,-69.521100,16.000000,0,,,,,,,1,0.022266,0.017295,0.011713,0.044350,0.034775,0.016271,1,0.022266,0.017295,0.011713,0.044350,0.034775,0.016271,3,0.023743,0.017682,0.012035,0.044228,0.033424,0.014812
LS,E51,LAGO MAYOR,2022-08-17,-15.737100,-69.603800,12.000000,1,0.025056,0.018419,0.012898,0.045107,0.033790,0.015188,1,0.025056,0.018419,0.012898,0.045107,0.033790,0.015188,1,0.025056,0.018419,0.012898,0.045107,0.033790,0.015188,3,0.024670,0.017810,0.012008,0.043617,0.031678,0.013101
LS,E52,LAGO MAYOR,2022-08-17,-15.802800,-69.684300,9.000000,1,0.024763,0.018466,0.012639,0.044925,0.033505,0.014806,1,0.024763,0.018466,0.012639,0.044925,0.033505,0.014806,1,0.024763,0.018466,0.012639,0.044925,0.033505,0.014806,3,0.025884,0.019035,0.012659,0.044469,0.031667,0.012907
