row_id,station,zona,campaign_date,date,year,month,lat,lon,sensor,event_id,secchi,chl,tss,temp_insitu,B2,B3,B4,B8,B11,B12,NDWI,NDTI,B2_B3,B4_B3,B3_B2,B2_B4
478,E97,LAGO MAYOR,2018-07-26,2018-07-26,2018,7,-16.1757,-69.1958,LS,E97|2018-07-26|10.5,10.5,2.21,0.57,12.4,0.014519393043616963,0.011256664742567186,0.004924605694070001,0.002793677200071225,0.001614914454117846,0.0017443405603190382,0.602333165606473,-0.3913202416319592,1.2898484662924425,0.4374835148073696,0.7752847473352965,2.948335561721221
479,E98,LAGO MAYOR,2018-07-26,2018-07-26,2018,7,-16.1056,-69.1103,LS,E98|2018-07-26|12.0,12.0,2.88,6.86,12.7,0.014411007638695641,0.011010595078025738,0.004958723137526891,0.002894571782425401,0.0018149835801903463,0.0018980684109956942,0.5836695663835749,-0.37896868731917444,1.3088308331876994,0.4503591905821704,0.7640405577483799,2.906192649362215
480,E99,LAGO MAYOR,2018-07-28,2018-07-28,2018,7,-16.0745,-69.0742,LS,E99|2018-07-28|11.0,11.0,1.19,10.0,12.4,0.014594230585110253,0.011895115764080134,0.005304162252527894,0.0029197954280139465,0.0016533892860548655,0.001793533472535568,0.6058301405833395,-0.3832110349037225,1.226909401106568,0.4459109025768418,0.8150559825442342,2.751467081665489
481,E100,LAGO MAYOR,2018-07-28,2018-07-28,2018,7,-16.0055,-68.9959,LS,E100|2018-07-28|13.0,13.0,2.29,0.29,12.1,0.014426491267970114,0.010651466378424703,0.004715636352896555,0.0026990885291141853,0.0015456597566312104,0.001775086130454369,0.5956589301888104,-0.3862686248046682,1.3544135052407886,0.44272175704620836,0.7383268351429563,3.059287682312703
483,E104,LAGO MAYOR,2018-07-28,2018-07-28,2018,7,-16.0297,-68.8837,LS,E104|2018-07-28|12.0,12.0,0.59,0.57,13.1,0.014761969902250392,0.01329172737363971,0.006229597906296015,0.005290818113337072,0.004739070807403805,0.004314670223632731,0.4305604329261289,-0.3617648394413777,1.1106132691912725,0.4686823061063012,0.9004033039797856,2.369650137078816
486,E117,LAGO MAYOR,2018-07-26,2018-07-26,2018,7,-16.1653,-69.1027,LS,E117|2018-07-26|9.1,9.1,1.11,0.29,13.3,0.014537457277770515,0.011788707260494642,0.004971517178823224,0.002976548630588171,0.0017918986810281333,0.0018857701829415622,0.5968171563089025,-0.40674811364284813,1.2331679567037261,0.4217185690720134,0.8109194217617095,2.924148470319298
487,E120,LAGO MAYOR,2018-07-28,2018-07-28,2018,7,-16.1264,-68.9337,LS,E120|2018-07-28|9.5,9.5,1.19,10.29,13.1,0.014540037882649594,0.011655696631012779,0.0050184286635764465,0.002888265871028268,0.0016379993532800556,0.0016951476481025076,0.6028226596384213,-0.39805791620938685,1.2474618287936998,0.4305558382214475,0.8016276108395655,2.89732821965815
488,E121,LAGO MAYOR,2018-07-28,2018-07-28,2018,7,-16.2068,-68.8643,LS,E121|2018-07-28|8.0,8.0,1.7,0.29,13.3,0.014297461024016165,0.011888465232606041,0.005052546107033336,0.00309005503573662,0.0018996282104517884,0.001934963095158092,0.5874017894853879,-0.4035130244004191,1.2026329338264903,0.42499562249467565,0.8315087819527962,2.829753136613721
489,E122,LAGO MENOR,2018-07-29,2018-07-29,2018,7,-16.2276,-68.8361,LS,E122|2018-07-29|9.0,9.0,3.39,0.57,11.8,0.01384843577505641,0.011316519525834024,0.004869164848452556,0.0031783377952965194,0.00223820673149756,0.002211673226376074,0.5614530028674857,-0.39833683457260766,1.2237361955419408,0.43027049147632773,0.8171694545493513,2.8441084584246616
490,E123,LAGO MENOR,2018-07-29,2018-07-29,2018,7,-16.1925,-68.797,LS,E123|2018-07-29|9.0,9.0,0.59,12.29,11.4,0.01425101013619274,0.011589191316271848,0.0049459290962305565,0.003373821048607735,0.002107392302911692,0.002051796261672351,0.5490451734105116,-0.40176676386653204,1.2296810465543453,0.42677081898849906,0.8132188800862858,2.881361009742913
491,E125,LAGO MENOR,2018-07-29,2018-07-29,2018,7,-16.2626,-68.7843,LS,E125|2018-07-29|7.5,7.5,1.78,9.43,11.4,0.014320686467927876,0.013418087471647478,0.00532548565468845,0.003323373757430647,0.001976577874325827,0.002076392717780616,0.6029768234153046,-0.431753397853209,1.06726725630015,0.39688854831604675,0.9369722998074059,2.6890850351338758
495,E132,LAGO MENOR,2018-07-29,2018-07-29,2018,7,-16.3339,-68.7808,LS,E132|2018-07-29|7.0,7.0,0.59,6.0,11.5,0.014529715463133277,0.02010187160311116,0.006221068545431791,0.002888265871028268,0.002045832571812463,0.0020271998055640863,0.74873867121095,-0.5273272078279031,0.722804076515962,0.3094770655580097,1.383500610911183,2.3355655095999737
497,E130,LAGO MENOR,2018-07-29,2018-07-29,2018,7,-16.3144,-68.8451,LS,E130|2018-07-29|6.0,6.0,1.1,5.43,11.5,0.01466132631196631,0.017095831376821025,0.006417243845308905,0.0053917126956912476,0.005454702681432364,0.004831195801906297,0.5204711605197113,-0.4541552721826204,0.8575965176076784,0.37536890300875736,1.1660493632706581,2.284676160156791
498,E136,LAGO MENOR,2018-07-29,2018-07-29,2018,7,-16.2659,-69.0601,LS,E136|2018-07-29|8.0,8.0,1.58,3.14,11.8,0.01379166246771667,0.012866093359297741,0.00521886864388567,0.0028315126684540434,0.0022459016978849597,0.002291611708727934,0.6392426994193174,-0.42284989546652463,1.0719385450294063,0.4056295949760567,0.9328891608626116,2.6426531813981446
500,E137,LAGO MENOR,2018-07-29,2018-07-29,2018,7,-16.4011,-68.8334,LS,E137|2018-07-29|5.0,5.0,2.05,6.29,11.7,0.015595505278192923,0.025342490404696605,0.00822120366809192,0.0033612092258134656,0.003361671824058516,0.0028819266553262958,0.7657995553200043,-0.5101132845914103,0.6153895853863319,0.3244039244921406,1.624986707878334,1.896985406375064
502,E141,LAGO MENOR,2018-07-30,2018-07-30,2018,7,-16.3764,-69.0073,LS,E141|2018-07-30|5.5,5.5,3.39,1.71,10.3,0.014914225590116056,0.014342511346546434,0.005760483058763787,0.0031594200611051136,0.0024459708239574635,0.0026052165241083136,0.6389632313145183,-0.4269029622080945,1.0398614433619287,0.4016369600790943,0.96166645047833,2.589057696883321
503,E142,LAGO MENOR,2018-07-30,2018-07-30,2018,7,-16.4515,-68.998,LS,E142|2018-07-30|7.0,7.0,1.35,1.71,10.5,0.014718099619306048,0.01331832949953608,0.005154898437404003,0.0028252067570569035,0.002653734916417367,0.003047952734057083,0.6499890684238865,-0.4419060192453974,1.105100944883349,0.38705289957953554,0.9048945814425363,2.8551671663100473
505,E145,LAGO MENOR,2018-07-30,2018-07-30,2018,7,-16.5139,-68.977,LS,E145|2018-07-30|6.5,6.5,2.21,0.57,10.5,0.015180027892661197,0.015373343725030884,0.005760483058763787,0.0029261013394110795,0.002453665790344863,0.002574470953972982,0.6801977689262574,-0.4548565818085354,0.9874251936824829,0.374705905695627,1.0127348132033627,2.635200052253745
509,E01,BAHIA PUNO,2019-07-11,2019-07-11,2019,7,-15.8522,-69.9607,LS,E01|2019-07-11|8.0,8.0,1.62,10.5,13.1,0.018632877220868954,0.021884214038168134,0.009965457964825382,0.008021277748296949,0.0050930392612243865,0.0038842322417380936,0.46355819610989346,-0.3742191033553946,0.8514300004990565,0.4553719631910344,1.1744945562762097,1.8697460183857622
510,E02,BAHIA PUNO,2019-07-11,2019-07-11,2019,7,-15.8464,-69.9276,LS,E02|2019-07-11|8.0,8.0,1.1,12.0,13.0,0.01543550777569002,0.014947709710688917,0.005705042213146342,0.002995466364779577,0.0024305808911826536,0.0026052165241083136,0.6661163346735388,-0.44752714234409163,1.0326335633892276,0.38166661929486895,0.9683976037272347,2.705589983984943
512,E04,BAHIA PUNO,2019-07-11,2019-07-11,2019,7,-15.8752,-69.8717,LS,E04|2019-07-11|1.5,1.5,1.54,21.5,13.5,0.014731002643701443,0.018938028595144846,0.005602689882775675,0.002572970301171467,0.0023536312273086148,0.0026113656381353796,0.7607762713427302,-0.5433964038571518,0.7778529740748763,0.29584333758840675,1.2855898384929263,2.6292727819392807
513,E05,BAHIA PUNO,2019-07-11,2019-07-11,2019,7,-15.84,-69.892,LS,E05|2019-07-11|8.0,8.0,0.59,10.75,13.6,0.014973579502334872,0.013418087471647478,0.005009899302712224,0.0024027106934487973,0.0021843419667857307,0.0023592519630256633,0.696259187873437,-0.4562727234187893,1.1159249347605777,0.3733690766235578,0.8961174963833907,2.988797899676483
515,E08,BAHIA PUNO,2019-07-11,2019-07-11,2019,7,-15.7798,-69.8691,LS,E08|2019-07-11|10.0,10.0,1.1,6.5,13.0,0.01854255605010119,0.024770544697924588,0.012942204906438966,0.01568296009581716,0.025507785087006796,0.015850408138409024,0.2246426959493162,-0.3136429881653083,0.7485727717195502,0.5224836410254513,1.3358753396845777,1.4327199075758759
517,E14,BAHIA PUNO,2019-07-12,2019-07-12,2019,7,-15.7489,-69.783,LS,E14|2019-07-12|9.0,9.0,0.51,15.0,13.0,0.015329702975647782,0.015619413389572331,0.0066816540320997955,0.0059403269872420755,0.009433000303720157,0.007007982167487751,0.448942602471997,-0.4007771819930762,0.9814518389295079,0.4277787800137072,1.0188985654507596,2.294297281437205
518,E16,BAHIA PUNO,2019-07-11,2019-07-11,2019,7,-15.6728,-69.8539,LS,E16|2019-07-11|3.5,3.5,1.1,11.75,12.8,0.017631602527786287,0.024657485662865002,0.011765153107176289,0.013709209828513601,0.018443805943370063,0.013077157712202143,0.2853588355414335,-0.3539648042285239,0.7150608157618947,0.4771432412410062,1.398482311833202,1.4986291184262255
519,E17,BAHIA PUNO,2019-07-12,2019-07-12,2019,7,-15.6054,-69.9049,LS,E17|2019-07-12|3.0,3.0,3.9,7.75,10.2,0.015017449785279215,0.018133314286779563,0.009347079302169265,0.008740151647570447,0.008632723799430156,0.005882694300534627,0.3495329673002725,-0.31972739533163985,0.8281690108938862,0.5154644451025417,1.2074828508547308,1.6066460648459364
520,E25,LAGO MAYOR,2019-07-12,2019-07-12,2019,7,-15.4911,-69.8931,LS,E25|2019-07-12|6.1,6.1,1.02,20.5,13.2,0.0144161688484538,0.0131055124923651,0.0049459290962305565,0.002686476706319916,0.0027691594122284217,0.0029003739974074938,0.6597671132618084,-0.45201835565704407,1.1000079361142356,0.37739300326629055,0.9090842179395331,2.9147538618551847
521,E28,LAGO MAYOR,2019-07-12,2019-07-12,2019,7,-15.3928,-69.7822,LS,E28|2019-07-12|7.0,7.0,0.59,9.25,13.0,0.0154380883805691,0.013717361387981672,0.004907546972341557,0.0022387569971232604,0.0020150527062628466,0.002230120568457272,0.7193857174053053,-0.4730124719107478,1.1254414619894437,0.3577617061893221,0.8885400939086936,3.145784507370402
522,E32,LAGO MAYOR,2019-07-12,2019-07-12,2019,7,-15.3382,-69.7205,LS,E32|2019-07-12|6.0,6.0,0.52,15.0,12.9,0.015417443541536468,0.01352449597523297,0.0050653401483296695,0.0022639806427118027,0.0018919332440643852,0.002396146647188061,0.7132109634004711,-0.45504195494974575,1.1399642862703137,0.37453076129971297,0.8772203421128797,3.0437127707815836
523,E36,LAGO MAYOR,2019-07-12,2019-07-12,2019,7,-15.2964,-69.6816,LS,E36|2019-07-12|11.0,11.0,1.27,12.75,13.0,0.0135542468188414,0.013717361387981672,0.006536654897408017,0.006961884633578105,0.014442423421920064,0.010869625776485356,0.32667904916269147,-0.3545324559268291,0.9881088240926562,0.47652418245763056,1.0120341291763555,2.073575086645768
524,E39,LAGO MAYOR,2019-07-13,2019-07-13,2019,7,-15.3423,-69.529,LS,E39|2019-07-13|8.0,8.0,1.19,15.0,12.6,0.020457364870377838,0.03618950723894263,0.028567994009694227,0.05413640779555233,0.08475902627001644,0.05460212473698054,-0.1986904904430294,-0.11769313152297868,0.5652844115843546,0.7893998951594738,1.7690208733737738,0.7160938267958904
525,E41,LAGO MAYOR,2019-07-13,2019-07-13,2019,7,-15.4395,-69.6006,LS,E41|2019-07-13|9.5,9.5,0.52,10.25,13.1,0.015017449785279215,0.012620023694756293,0.004886223570181001,0.0023900988706545244,0.002130477202073905,0.0024330413313504587,0.681535017318279,-0.44177370316774695,1.189969920702221,0.3871801908764299,0.8403572533846432,3.073426030585189
526,E42,LAGO MAYOR,2019-07-13,2019-07-13,2019,7,-15.4967,-69.6687,LS,E42|2019-07-13|10.0,10.0,0.59,4.75,13.8,0.015363250839075807,0.01329172737363971,0.00521460396345356,0.002743229908894137,0.002307461428984192,0.002568321839945916,0.657843773515493,-0.43645187296224663,1.1558504964293705,0.39231947997035627,0.8651636719143496,2.9461964898105992
527,E43,LAGO MAYOR,2019-07-13,2019-07-13,2019,7,-15.5603,-69.7413,LS,E43|2019-07-13|12.0,12.0,1.53,11.25,13.8,0.01538389567810844,0.013258474716269241,0.005073869509193891,0.0024594638960230217,0.0020843074037494823,0.002402295761215127,0.6870500260607199,-0.44645707389947886,1.160306509384871,0.3826887507866259,0.8618411182607777,3.0319842909338557
528,E22,LAGO MAYOR,2019-07-13,2019-07-13,2019,7,-15.62,-69.8133,LS,E22|2019-07-13|6.0,6.0,1.03,4.25,13.4,0.014318105863048797,0.012347351904318472,0.004873429528884667,0.0029387131622053524,0.003384756723220729,0.0034230486897081245,0.6155042573522463,-0.4340059694978461,1.1596093489837045,0.39469427711750193,0.8623592505922473,2.937993222266295
530,E49,LAGO MAYOR,2019-07-14,2019-07-14,2019,7,-15.6063,-69.4449,LS,E49|2019-07-14|12.0,12.0,0.52,10.0,13.4,0.01568324584408161,0.013677458199137115,0.005743424337035342,0.003172031883899383,0.002376716126470828,0.0024883833575940545,0.6234862681291451,-0.4085310458365192,1.1466490680572483,0.4199189523005621,0.8721062886476585,2.730643287543289
531,E50,LAGO MAYOR,2019-07-14,2019-07-14,2019,7,-15.6685,-69.521,LS,E50|2019-07-14|12.0,12.0,0.59,16.25,14.0,0.01546389442935989,0.014289307094753689,0.005581366480615119,0.0030585254787509376,0.0035694359165184195,0.0035644783123306495,0.6473881345711975,-0.43823074959582486,1.0822003645535119,0.39059739237229507,0.9240431791606585,2.7706282524969352
533,E52,LAGO MAYOR,2019-07-14,2019-07-14,2019,7,-15.8017,-69.6838,LS,E52|2019-07-14|10.0,10.0,1.53,10.25,13.1,0.0294017413812658,0.05195791736401763,0.03162576987951792,0.042249764811951016,0.06476750359554125,0.04343533366382823,0.1030505392424623,-0.24325496890324433,0.5658760455966874,0.6086804644086683,1.7671713699907858,0.9296766707529495
534,E53,LAGO MAYOR,2019-07-14,2019-07-14,2019,7,-15.8703,-69.7694,LS,E53|2019-07-14|9.0,9.0,0.6,5.5,13.3,0.0202405940605352,0.03845733847160841,0.025382277726907196,0.039821988924053656,0.06849186732704471,0.05200719861755859,-0.017433088408061338,-0.20481107685910807,0.5263129051212203,0.6600112767979169,1.900010269292524,0.797430139283696
536,E59,LAGO MAYOR,2019-07-15,2019-07-15,2019,7,-15.8874,-69.4614,LS,E59|2019-07-15|11.0,11.0,0.24,13.25,13.6,0.015912919678319645,0.015406596382401348,0.00606754004987579,0.0032792323776506954,0.0035617409501310197,0.0032693208390314676,0.6490139405357012,-0.43489785617597376,1.0328639921814702,0.3938273909076524,0.9681815609997899,2.6226307407751945
537,E60,LAGO MAYOR,2019-07-15,2019-07-15,2019,7,-15.8267,-69.3764,LS,E60|2019-07-15|11.0,11.0,0.95,8.75,13.6,0.015610988907467396,0.014522075696346953,0.005722100934874787,0.002894571782425401,0.0031692976643734223,0.003146338558490144,0.6676085773961224,-0.4346916393333921,1.0749832295951418,0.39402773133089075,0.9302469466974949,2.7281913333843817
538,E61,LAGO MAYOR,2019-07-15,2019-07-15,2019,7,-15.7589,-69.3042,LS,E61|2019-07-15|11.0,11.0,1.02,10.75,13.2,0.013946498760461414,0.011176858364878068,0.00399490535986977,0.0011163047684330588,0.0021227822356864982,0.0026236638661895134,0.8183860141575471,-0.4733762443134423,1.2478012208229625,0.35742646744069073,0.8014095691999128,3.491070254001161
540,E72,LAGO MAYOR,2019-07-15,2019-07-15,2019,7,-15.6931,-69.1707,LS,E72|2019-07-15|6.0,6.0,0.68,20.5,11.7,0.017174835464189298,0.024697388851709565,0.009786341386676715,0.007352851140200536,0.0056393818747300616,0.004197837057118473,0.5411671542777795,-0.4324081800183591,0.6954109550568741,0.3962500266399326,1.437998487100899,1.7549800309021883
541,E76,LAGO MAYOR,2019-07-19,2019-07-19,2019,7,-15.8077,-69.0414,LS,E76|2019-07-19|9.9,9.9,1.1,11.5,12.6,0.014083270819052604,0.012034776925036092,0.004425638083512997,0.002282898376903212,0.0028230241769402475,0.003011058049894687,0.6811076282547334,-0.4622689267130987,1.1702144324370962,0.3677374116149073,0.8545441059196771,3.182200480720977
542,E78,LAGO MAYOR,2019-07-19,2019-07-19,2019,7,-15.8894,-69.1325,LS,E78|2019-07-19|12.0,12.0,1.1,11.5,13.5,0.01578647003924477,0.0140831406190568,0.00580739454351701,0.003052219567353801,0.002484445655894483,0.002543725383837652,0.64375188428775,-0.4160645046417351,1.1209480431470695,0.4123649893329662,0.8921018880056516,2.718339042166283
545,E82,LAGO MAYOR,2019-07-16,2019-07-16,2019,7,-16.1121,-69.4175,LS,E82|2019-07-16|9.0,9.0,0.08,6.25,13.8,0.014769711716887629,0.012719781666867692,0.004579166579068998,0.002011744186826366,0.0024921406222818826,0.0028081372870015003,0.726878998109839,-0.4705843674124211,1.1611606977656594,0.36000352356622767,0.8612071142266665,3.2254141089744737
546,E83,LAGO MAYOR,2019-07-16,2019-07-16,2019,7,-16.1849,-69.5079,LS,E83|2019-07-16|10.0,10.0,0.51,3.0,13.0,0.014127141101996947,0.012214341274836608,0.004685783589871777,0.0029576308963967617,0.003861844639239772,0.0037366535050885044,0.610119084312047,-0.44547346837731605,1.1566026875717241,0.3836296285494799,0.8646010061093706,3.014893414548432
547,E88,LAGO MAYOR,2019-07-17,2019-07-17,2019,7,-16.2031,-69.3822,LS,E88|2019-07-17|11.0,11.0,2.21,1.0,13.0,0.0146871323607571,0.013032356646150073,0.004894752931045224,0.0024405461618316124,0.0029384486727513093,0.002832733743109766,0.6845392833667513,-0.4539272338430559,1.1269743172752682,0.375584607478233,0.88733153884008,3.000586458004195
548,E94,LAGO MAYOR,2019-07-17,2019-07-17,2019,7,-16.2545,-69.2917,LS,E94|2019-07-17|8.0,8.0,1.02,0.75,13.1,0.013987788438526678,0.011954970547346972,0.00436593255746344,0.0021567801489604937,0.0030384832357875577,0.00317093501459841,0.6943284298965032,-0.46498882299337474,1.1700394587413991,0.36519807179568914,0.8546718979354453,3.2038482158334607
549,E97,LAGO MAYOR,2019-07-17,2019-07-17,2019,7,-16.1754,-69.1951,LS,E97|2019-07-17|10.0,10.0,0.95,3.75,13.0,0.015014869180400138,0.013664157136188926,0.005257250767774672,0.0026675589721285066,0.002969228538300922,0.0031217421023818784,0.6733277395834918,-0.44430657416072233,1.0988506595685477,0.3847475062405106,0.9100416435185446,2.856030078764088
550,E98,LAGO MAYOR,2019-07-18,2019-07-18,2019,7,-16.1034,-69.1089,LS,E98|2019-07-18|7.0,7.0,0.51,1.75,13.0,0.014921967404753291,0.012666577415074947,0.0050184286635764465,0.002705394440511325,0.002638344983642557,0.0027773917168661686,0.6480094043975406,-0.43246512243305957,1.1780582660739798,0.3961944969766923,0.8488543248114703,2.9734336047501686
551,E99,LAGO MAYOR,2019-07-20,2019-07-20,2019,7,-16.0824,-69.0817,LS,E99|2019-07-20|13.0,13.0,2.64,3.5,13.2,0.015616150117225554,0.015619413389572331,0.006784006362470464,0.00508902894862872,0.005747111404153717,0.005280081125882134,0.5085068089844357,-0.3943775874626751,0.9997910118609212,0.43433167167903114,1.000208903738334,2.3019064223920265
552,E100,LAGO MAYOR,2019-07-20,2019-07-20,2019,7,-16.005,-68.9964,LS,E100|2019-07-20|11.0,11.0,1.1,5.25,12.4,0.01425359074107182,0.011017245609499831,0.0043019623509817735,0.0019108496044721902,0.002838414109715054,0.0029126722254616258,0.7043880130769693,-0.4383570506702549,1.2937525360266866,0.39047527058823617,0.7729452203793353,3.313275725098619
554,E104,LAGO MAYOR,2019-07-20,2019-07-20,2019,7,-16.0384,-68.8577,LS,E104|2019-07-20|10.0,10.0,1.02,5.75,12.4,0.015838082136826352,0.016936218621442786,0.005453426067651784,0.00290718360521967,0.003069263101337174,0.0030909965322465484,0.7069873476830374,-0.51286173587749,0.9351604130578177,0.3219978359720403,1.0693351256670116,2.9042438709363987
556,E113,LAGO MAYOR,2019-07-17,2019-07-17,2019,7,-16.2298,-69.1135,LS,E113|2019-07-17|9.0,9.0,0.67,1.25,13.8,0.014478103365551696,0.013344931625432455,0.005278574169935228,0.0028189008456597706,0.00330780705934669,0.003306215523193867,0.651208811238849,-0.43312774248852054,1.084913934893884,0.3955489561539971,0.9217319677004511,2.742805188796687
557,E117,LAGO MAYOR,2019-07-18,2019-07-18,2019,7,-16.1686,-69.0979,LS,E117|2019-07-18|10.0,10.0,0.59,5.0,13.6,0.014501328809463409,0.012706480603919507,0.004886223570181001,0.0028378185798511764,0.0031308228324364064,0.003177084128625476,0.6348733559824,-0.44451702886780997,1.1412544606360784,0.3845457556617224,0.8762286473635954,2.9677982665717377
558,E120,LAGO MAYOR,2019-07-20,2019-07-20,2019,7,-16.1262,-68.9334,LS,E120|2019-07-20|11.5,11.5,1.19,11.5,13.6,0.014292299814258006,0.011023896140973924,0.00492034101363789,0.0029702427191910345,0.002369021160083421,0.002389997533160995,0.5755018530798045,-0.3828063196340681,1.2964834152103972,0.4463340822865475,0.7713171087174767,2.904737063936515
559,E121,LAGO MAYOR,2019-07-21,2019-07-21,2019,7,-16.2077,-68.8626,LS,E121|2019-07-21|11.0,11.0,0.59,10.75,12.6,0.014338750702081429,0.012107932771251117,0.005602689882775675,0.003979188542732787,0.003161602697986019,0.0028142864010285663,0.5052951093342736,-0.36730738654685213,1.1842442296907114,0.46272881803157956,0.8444202830776069,2.5592614338518977
560,E122,LAGO MENOR,2019-07-21,2019-07-21,2019,7,-16.2281,-68.8351,LS,E122|2019-07-21|11.0,11.0,1.19,3.75,12.7,0.014411007638695641,0.012453760407903964,0.005278574169935228,0.0034684097195647745,0.003007703370237945,0.002740497032703771,0.5643294885103811,-0.40463853204627215,1.1571610509214898,0.42385380585379634,0.864183813925683,2.730094234666829
561,E123,LAGO MENOR,2019-07-21,2019-07-21,2019,7,-16.1922,-68.7968,LS,E123|2019-07-21|9.0,9.0,1.1,5.5,12.4,0.014029078116591943,0.011562589190375472,0.005274309489503116,0.0035882220361103598,0.0029923134374631385,0.0028019881729744343,0.5263326503594807,-0.3734820436322575,1.2133162107803093,0.4561529382830996,0.8241873250754288,2.659888556904734
562,E125,LAGO MENOR,2019-07-21,2019-07-21,2019,7,-16.2132,-68.7325,LS,E125|2019-07-21|8.5,8.5,1.19,1.0,12.4,0.013845855170177331,0.011416277497945423,0.005726365615306897,0.004351237315163809,0.003161602697986019,0.0027896899449203006,0.4480756681345889,-0.3319156511124135,1.2128168713358873,0.5015965243259847,0.8245266567577821,2.4179128058560884
566,E132,LAGO MENOR,2019-07-21,2019-07-21,2019,7,-16.315,-68.8479,LS,E132|2019-07-21|7.0,7.0,1.7,2.75,11.4,0.014800678975436576,0.016683498425427247,0.0054107792633306725,0.002875654048233995,0.0026229550508677507,0.002728198804649639,0.7059530667207647,-0.5102098747325204,0.8871447529095082,0.3243192045839093,1.1272116181902063,2.735405663346202
568,E130,LAGO MENOR,2019-07-22,2019-07-22,2019,7,-16.2142,-68.9393,LS,E130|2019-07-22|10.0,10.0,1.27,3.25,11.6,0.014408427033816562,0.014768145360888402,0.005952393678208789,0.0034368801625790923,0.0026306500172551504,0.002556023611891784,0.6224250859345112,-0.4254595520215854,0.9756422154628348,0.40305624908844095,1.0249657579735683,2.4206101599016256
570,E136,LAGO MENOR,2019-07-22,2019-07-22,2019,7,-16.3034,-68.9854,LS,E136|2019-07-22|6.5,6.5,0.59,7.0,11.7,0.015151641238991327,0.015572859669253678,0.006400185123580459,0.003701728441258805,0.0026229550508677507,0.002291611708727934,0.61589542375875,-0.41745120963906684,0.9729516985216475,0.41098326502186483,1.0278001172162308,2.3673750960409627
571,E137,LAGO MENOR,2019-07-22,2019-07-22,2019,7,-16.3655,-68.9025,LS,E137|2019-07-22|5.0,5.0,1.19,3.0,11.7,0.014769711716887629,0.015792327207898756,0.0060120992042583445,0.0026360294151428244,0.0022459016978849597,0.002291611708727934,0.7139159149107341,-0.4485432164197729,0.9352459955524702,0.3806974579752787,1.069237263487317,2.4566642629186894
574,E141,LAGO MENOR,2019-07-23,2019-07-23,2019,7,-16.376,-69.0078,LS,E141|2019-07-23|10.0,10.0,0.51,1.5,11.4,0.014821323814469208,0.015406596382401348,0.00554724903715823,0.0024090166048459302,0.002176647000398324,0.002396146647188061,0.7295611471408905,-0.47052684971670933,0.9620114971914119,0.36005672761298635,1.0394884786116267,2.671832658558499
575,E142,LAGO MENOR,2019-07-23,2019-07-23,2019,7,-16.4489,-68.9969,LS,E142|2019-07-23|11.0,11.0,1.03,6.75,10.8,0.015004546760883822,0.017162336691561957,0.006063275369443679,0.002743229908894137,0.00202274767265025,0.00192266486710396,0.724375565273378,-0.47788023045785233,0.8742717356191496,0.35328959716395464,1.1438089947837944,2.474659878032333
576,E145,LAGO MENOR,2019-07-23,2019-07-23,2019,7,-16.5179,-68.9781,LS,E145|2019-07-23|6.0,6.0,3.99,3.0,11.1,0.015500022897666998,0.018173217475624125,0.006024893245554679,0.0029197954280139465,0.0018303735129651527,0.0018058317005897016,0.723150428729358,-0.5020360419047459,0.8529046694979922,0.33152593491548643,1.172463835901536,2.572663065265139
578,E147,LAGO MENOR,2019-07-24,2019-07-24,2019,7,-16.559,-68.9174,LS,E147|2019-07-24|5.5,5.5,2.21,6.5,10.4,0.014932289824269609,0.017428357950525684,0.0061528336585180135,0.0032918442004449683,0.002369021160083421,0.0023531028489985973,0.6822574878769218,-0.47815750793212036,0.8567811729525581,0.3530357434101636,1.1671590217221857,2.4268960004633433
580,E01,BAHIA PUNO,2022-08-12,2022-08-12,2022,8,-15.853,-69.9605,LS,E01|2022-08-12|5.5,5.5,1.61,2.5,13.9,0.015038094624311849,0.0156526660469428,0.006894888053705354,0.004969216632083138,0.0038464547064649655,0.0032201279268149396,0.5180637026735614,-0.38841364192899536,0.9607368877912097,0.44049285869477617,1.0408675698030132,2.1810495436805164
581,E02,BAHIA PUNO,2022-08-12,2022-08-12,2022,8,-15.8461,-69.9271,LS,E02|2022-08-12|8.0,8.0,3.07,1.0,13.5,0.014364556750872219,0.01331832949953608,0.005329750335120561,0.003209867352282198,0.002592175185318131,0.0025006815856481865,0.6115888881461957,-0.42838612912751295,1.078555360326325,0.40018156444655084,0.9271659963723832,2.695164529762679
583,E05,BAHIA PUNO,2022-08-12,2022-08-12,2022,8,-15.84,-69.8923,LS,E05|2022-08-12|8.5,8.5,0.95,1.25,13.6,0.014465200341156302,0.012087981176828837,0.004835047404995667,0.0029702427191910345,0.0023844110928582275,0.0024576377874587227,0.6054988898490795,-0.4285836490898114,1.196659635127879,0.3999879660861722,0.8356593794817213,2.9917384748848788
585,E08,BAHIA PUNO,2022-08-12,2022-08-12,2022,8,-15.7802,-69.8681,LS,E08|2022-08-12|11.0,11.0,1.03,2.25,12.6,0.014563263326561306,0.011383024840574957,0.0046260780638222206,0.002642335326539961,0.002068917470974669,0.002273164366646736,0.6232060201436508,-0.4220690187972872,1.2793841927908436,0.40640143742206924,0.7816259174678271,3.148079210416402
