station,zona,campaign_date,year,month,sensor,lat,lon,secchi,B2,B3,B4,B8,B11,B12,NDWI,NDTI,B2_B3,B4_B3,B3_B2,B2_B4
E12,LAGO MAYOR,2014-07-21,2014,7,LS,-15.4112,-69.7935,8.0,0.02727,0.02127,0.01371,0.0439,0.03081,0.01203,-0.34724565985506123,-0.21612349296387962,1.2820873868318106,0.6445697863389851,0.7799779691977277,1.9890589358819157
E13,LAGO MAYOR,2014-07-21,2014,7,LS,-15.3358,-69.7363,9.5,0.03101,0.0251,0.01433,0.04398,0.03106,0.01213,-0.2733063075664981,-0.2731422705264451,1.2354581181092383,0.5709163119156848,0.8094162912152115,2.163991474948257
E14,LAGO MAYOR,2014-07-20,2014,7,LS,-15.3501,-69.6433,9.0,0.02758,0.02114,0.01302,0.04398,0.03105,0.01225,-0.3507370953510888,-0.2377049110742122,1.3046356998753217,0.6158940106010402,0.7664974341371489,2.118279407198202
E15,LAGO MAYOR,2014-07-22,2014,7,LS,-15.3845,-69.5367,8.0,0.0263,0.0208,0.01332,0.04453,0.0315,0.01251,-0.36323281244094885,-0.21922625383275926,1.264423016133509,0.6403845845968951,0.7908744946435553,1.9744743262406663
E16,LAGO MAYOR,2014-07-21,2014,7,LS,-15.4387,-69.601,12.2,0.04408,0.04696,0.03871,0.07178,0.07561,0.04493,-0.20902812692413567,-0.09629975374927334,0.9386711895512949,0.8243185514412574,1.0653357290078103,1.1387238145511802
E17,LAGO MAYOR,2014-07-22,2014,7,LS,-15.4946,-69.6674,10.5,0.02049,0.01884,0.01242,0.04511,0.03587,0.01679,-0.41078967301345315,-0.20537427366045188,1.0875795601072422,0.6592356337985333,0.9194728687421733,1.6497583212754976
E18,LAGO MAYOR,2014-07-22,2014,7,LS,-15.55,-69.7332,12.0,0.02668,0.01978,0.01338,0.044,0.03104,0.01205,-0.37974286014827746,-0.1930036129974785,1.348837141110357,0.6764408151445493,0.7413792825569984,1.9940207777263994
E19,LAGO MAYOR,2014-07-22,2014,7,LS,-15.6047,-69.7981,12.4,0.02827,0.02145,0.0144,0.04463,0.03138,0.01235,-0.3507869196309486,-0.19665271417984062,1.3179486565058902,0.6713286400312988,0.7587548369736528,1.9631943081115064
E20,LAGO MAYOR,2014-07-23,2014,7,LS,-15.7104,-69.7385,8.5,0.03296,0.03264,0.02677,0.05921,0.04542,0.02692,-0.289275990318171,-0.09880491333437283,1.0098038906310083,0.820159288598061,0.9902912320906786,1.2312289416799052
E21,LAGO MAYOR,2014-07-23,2014,7,LS,-15.6612,-69.6802,9.4,0.0234,0.01952,0.01304,0.04474,0.03321,0.01474,-0.39246809224294915,-0.19901719290487738,1.1987704303908593,0.6680327526622566,0.8341879985389744,1.7944783899939887
E22,LAGO MAYOR,2014-07-23,2014,7,LS,-15.6119,-69.6217,10.0,0.02611,0.01981,0.0136,0.04417,0.0315,0.01283,-0.3807439765435452,-0.18587248770211057,1.3180211348803061,0.6865219239514424,0.7587131076708883,1.9198528000108237
E23,LAGO MAYOR,2014-07-23,2014,7,LS,-15.5632,-69.5639,10.2,0.0243,0.01884,0.01261,0.04398,0.032,0.01343,-0.40019101559708664,-0.1980922035582765,1.2898088487362607,0.6693205589532613,0.7753086100696045,1.9270418773162667
E24,LAGO MAYOR,2014-07-23,2014,7,LS,-15.514,-69.5055,10.6,0.02468,0.01845,0.01226,0.04354,0.03092,0.0122,-0.40474269390639306,-0.2015630022284923,1.3376693041913656,0.664498608970265,0.7475688513951033,2.0130504067658723
E25,LAGO MAYOR,2014-07-23,2014,7,LS,-15.4665,-69.4491,9.5,0.02397,0.01876,0.0127,0.04399,0.03123,0.01238,-0.4020717067398932,-0.19262555013904797,1.277718481997949,0.6769722453639528,0.7826449402317505,1.8874014261888643
E26,LAGO MAYOR,2014-07-23,2014,7,LS,-15.5373,-69.3601,8.0,0.02259,0.01825,0.01235,0.04408,0.03174,0.01307,-0.41440718090153733,-0.1928104512153447,1.2378081513529782,0.6767122916869978,0.8078795569774433,1.8291496494615669
E27,LAGO MAYOR,2014-07-23,2014,7,LS,-15.6036,-69.4411,10.0,0.02328,0.01858,0.01224,0.04347,0.03174,0.01323,-0.40112811601727455,-0.20571057087246689,1.252960104792244,0.6587728386021077,0.7981099313526662,1.9019606289247852
E28,LAGO MAYOR,2014-07-24,2014,7,LS,-15.6698,-69.5219,11.4,0.02779,0.02066,0.01441,0.04461,0.03135,0.01258,-0.36693733159280933,-0.1782149934925865,1.345111261127238,0.6974830252912378,0.7434328627767952,1.928521725987389
E29,LAGO MAYOR,2014-07-24,2014,7,LS,-15.7366,-69.6035,10.4,0.02546,0.01995,0.01273,0.04361,0.03122,0.01261,-0.37224669017862355,-0.22093022579772867,1.2761904122210321,0.6380952061105161,0.783582058775253,1.9999998428908214
E30,LAGO MAYOR,2014-07-24,2014,7,LS,-15.8028,-69.6843,11.6,0.02248,0.02111,0.01315,0.04537,0.03504,0.01736,-0.3649217754975666,-0.2323409155767392,1.0648981020891473,0.6229274929925395,0.9390568977287858,1.7095055734216293
E31,LAGO MAYOR,2014-07-24,2014,7,LS,-15.8696,-69.7658,10.8,-0.00826,0.03446,0.02837,0.07617,0.07057,0.04981,-0.3770225040493311,-0.09692821746095466,-0.23969819385669783,0.8232733365271813,-4.171913338004035,-0.2911526157507009
E32,LAGO MAYOR,2014-07-25,2014,7,LS,-15.9267,-69.6772,10.0,0.02522,0.02086,0.01297,0.04371,0.03107,0.01245,-0.3538795051280857,-0.23322494137673835,1.2090124060876124,0.6217641120918451,0.8271212994797265,1.9444871284127117
E33,LAGO MAYOR,2014-07-25,2014,7,LS,-15.8779,-69.6162,10.5,0.02608,0.0198,0.01343,0.0443,0.03147,0.01263,-0.3822152826487475,-0.19169424641305313,1.3171716506478963,0.6782827940261215,0.7592024248772078,1.9419209276306086
E34,LAGO MAYOR,2014-07-25,2014,7,LS,-15.8286,-69.5545,10.0,0.02307,0.01802,0.01213,0.04379,0.03109,0.01239,-0.41692282127612323,-0.19535654410094383,1.2802441020952218,0.6731409171397937,0.7811009631078907,1.9018959685164083
E35,LAGO MAYOR,2014-07-25,2014,7,LS,-15.7793,-69.4928,10.0,0.02222,0.01693,0.01192,0.04361,0.03185,0.01301,-0.44070035611661124,-0.1736568397345983,1.3124630057611928,0.7040755638466885,0.7619261583291558,1.8640938033478354
E36,LAGO MAYOR,2014-07-25,2014,7,LS,-15.7303,-69.4315,10.5,0.02289,0.01812,0.01298,0.04452,0.03274,0.01388,-0.42145593196909426,-0.1652733065828519,1.263244963397077,0.7163355013059878,0.7916120230837911,1.7634821445699427
E37,LAGO MAYOR,2014-07-25,2014,7,LS,-15.6812,-69.37,11.0,0.02419,0.01973,0.01319,0.04412,0.03221,0.01348,-0.38198903082241137,-0.19866342045372357,1.2260516357804543,0.6685250548137327,0.8156262581386418,1.8339649860526925
E39,LAGO MAYOR,2014-07-25,2014,7,LS,-15.7568,-69.2993,10.0,0.02222,0.01794,0.01243,0.04402,0.03212,0.01334,-0.4209167136714539,-0.18142903584362743,1.238572952141976,0.692865067287343,0.8073807017380423,1.787610475654829
E40,LAGO MAYOR,2014-07-26,2014,7,LS,-15.8221,-69.3801,11.0,0.02192,0.01763,0.01181,0.04367,0.03152,0.01299,-0.42479607789892204,-0.19769021067628362,1.243335153526083,0.6698808468587154,0.8042882844758995,1.8560540342037228
E41,LAGO MAYOR,2014-07-26,2014,7,LS,-15.8882,-69.4619,11.0,0.02507,0.01922,0.01364,0.04445,0.0316,0.01274,-0.39626196958910054,-0.16981131558699591,1.3043703795853079,0.7096773824309374,0.7666533399819171,1.8379764048404397
E42,LAGO MAYOR,2014-07-26,2014,7,LS,-15.9534,-69.5425,7.0,0.02688,0.02246,0.01378,0.04389,0.03125,0.01248,-0.32298416996255963,-0.23951434217675657,1.1967942476939337,0.6135351463252384,0.8355654451054522,1.9506529789076212
E44,LAGO MAYOR,2014-07-27,2014,7,LS,-15.9455,-69.3735,11.0,0.02596,0.02021,0.01365,0.04448,0.03157,0.01245,-0.37517390052289534,-0.19373891926346953,1.2845125539578153,0.6754081803360624,0.7785053629235222,1.9018313625031968
E45,LAGO MAYOR,2017-07-27,2017,7,LS,-15.8939,-69.3092,11.0,0.0221,0.0174,0.01209,0.04387,0.03177,0.01292,-0.4320221897825659,-0.18006103153404435,1.2701148695336284,0.694827546274279,0.7873302811162768,1.8279568380515439
E46,LAGO MAYOR,2014-07-27,2014,7,LS,-15.8422,-69.2448,11.0,0.02175,0.01927,0.01266,0.04457,0.03427,0.01596,-0.39630325193760574,-0.20701533958611526,1.1286973986145616,0.6569797271935793,0.8859769707596795,1.7180093429692462
E47,LAGO MAYOR,2014-07-27,2014,7,LS,-15.7906,-69.1805,11.0,0.02126,0.01779,0.01199,0.0439,0.03309,0.01459,-0.4232452516899781,-0.19476157841633382,1.1950533336113922,0.6739741048918435,0.8367826511391039,1.7731441390205056
E48,LAGO MAYOR,2014-07-27,2014,7,LS,-15.7387,-69.1159,7.4,0.02192,0.01943,0.01146,0.04335,0.03232,0.01384,-0.38101305541552954,-0.25801229336315007,1.1281522836771856,0.5898095424699155,0.8864050690508637,1.9127397981902445
E49,LAGO MAYOR,2014-07-27,2014,7,LS,-15.8116,-69.0456,10.0,0.021,0.01823,0.01199,0.04385,0.03168,0.01272,-0.4126932923213065,-0.20648576417982245,1.1519472763605445,0.6577070401696633,0.8680951967573716,1.7514594035480064
E50,LAGO MAYOR,2014-07-27,2014,7,LS,-15.885,-69.1365,10.2,0.02158,0.01735,0.01189,0.0438,0.03161,0.01316,-0.4325429201546538,-0.1867304997698188,1.2438039628931432,0.685302554161236,0.8039851341990207,1.814970410851942
E51,LAGO MAYOR,2014-07-28,2014,7,LS,-15.9588,-69.2277,11.5,0.0268,0.02198,0.01294,0.04537,0.03312,0.01485,-0.3472902695279842,-0.25887742672172315,1.2192902084035393,0.5887169886843955,0.8201492231287603,2.0710972124345277
E52,LAGO MAYOR,2014-07-28,2014,7,LS,-16.0334,-69.32,13.0,0.02373,0.01919,0.01289,0.04378,0.03144,0.0127,-0.39050340812286155,-0.19638403377855254,1.2365814884532838,0.6717039775037011,0.8086809604432802,1.8409618432147523
E53,LAGO MAYOR,2014-07-28,2014,7,LS,-16.1084,-69.4127,11.0,0.02367,0.01868,0.01319,0.04414,0.03124,0.01229,-0.4052849346500329,-0.17226231025220234,1.2671305531514694,0.7061027459259773,0.7891845885431099,1.7945411831280378
E54,LAGO MAYOR,2014-07-28,2014,7,LS,-16.1839,-69.5061,10.5,0.02442,0.02084,0.01343,0.04437,0.03201,0.01316,-0.3608342223457411,-0.21622409640431586,1.171784972563101,0.6444337502670945,0.8533988184521368,1.8183170649056544
E55,LAGO MAYOR,2014-07-28,2014,7,LS,-16.1566,-69.3562,9.5,0.02404,0.01912,0.013,0.04393,0.03133,0.01248,-0.39349721818402505,-0.190535485973366,1.2573221099726928,0.6799162824311568,0.7953410650856463,1.8492306269822596
E56,LAGO MAYOR,2014-07-28,2014,7,LS,-16.2292,-69.2727,9.2,0.02416,0.01955,0.01346,0.0443,0.03153,0.01259,-0.38762724529949494,-0.18448954303273127,1.2358055633859046,0.6884910133764187,0.8091887082289443,1.7949478607022393
E57,LAGO MAYOR,2014-07-20,2014,7,LS,-16.1167,-69.2402,9.5,0.02563,0.02041,0.01388,0.0447,0.03185,0.01297,-0.37306096800705,-0.19043452346356016,1.2557569203450798,0.6800587613885957,0.7963323918715416,1.8465416537073738
E58,LAGO MAYOR,2014-07-29,2014,7,LS,-16.2076,-69.1457,10.0,0.02365,0.01916,0.01341,0.04447,0.03105,0.01215,-0.3977683420121273,-0.1765428254055012,1.2343423155353699,0.6998955793373915,0.8101479572876128,1.763609115316248
E59,LAGO MAYOR,2014-07-29,2014,7,LS,-16.0704,-69.1489,10.6,0.02397,0.01929,0.01313,0.04444,0.03116,0.01219,-0.39463360435221073,-0.1900061631706921,1.2426126883041635,0.6806635209609372,0.8047559113577009,1.8255901122932134
E60,LAGO MAYOR,2014-07-29,2014,7,LS,-16.0033,-69.1375,11.2,0.02129,0.01768,0.01148,0.04347,0.03137,0.01245,-0.4217497886876568,-0.21262002014334638,1.204185452251954,0.6493212302420118,0.8304367857944207,1.854529455180361
E61,LAGO MAYOR,2014-07-29,2014,7,LS,-15.9483,-69.0667,11.0,0.0213,0.01818,0.01221,0.04371,0.0318,0.01278,-0.41250605247203015,-0.19644619294352775,1.1716170972707867,0.6716171247735354,0.8535210866891509,1.7444716015993773
E62,LAGO MAYOR,2014-07-29,2014,7,LS,-15.8933,-68.9958,10.0,0.02035,0.0174,0.01277,0.04435,0.03228,0.01348,-0.4364372398957532,-0.15346370058124953,1.1695401626701056,0.7339080037983907,0.855036813020304,1.593578575287504
E63,LAGO MAYOR,2014-07-29,2014,7,LS,-15.9383,-68.9271,10.2,0.02239,0.0179,0.01283,0.04435,0.03128,0.01244,-0.4248995915678781,-0.16498535096045067,1.2508379189476024,0.7167597364938695,0.7994640107430098,1.745128468813058
E64,LAGO MAYOR,2014-07-29,2014,7,LS,-15.9833,-68.8583,9.5,0.02353,0.01935,0.01348,0.04447,0.03132,0.01197,-0.39360701357557176,-0.17879987271398495,1.216020608991183,0.6966407908712771,0.8223544061897831,1.7455488319325791
E65,LAGO MAYOR,2014-07-30,2014,7,LS,-16.0192,-68.9434,9.5,0.02347,0.0184,0.01318,0.04455,0.03151,0.01243,-0.4154090482063693,-0.16529448494950966,1.2755434089378583,0.716304308896505,0.7839795149561348,1.7807282412194052
E66,LAGO MAYOR,2014-07-30,2014,7,LS,-16.0551,-69.0285,11.0,0.02044,0.01753,0.0118,0.04359,0.03132,0.01254,-0.42637433857371826,-0.19536310278339236,1.1660010743867042,0.6731317357026961,0.8576320519749486,1.7322032430336236
E67,LAGO MAYOR,2014-07-30,2014,7,LS,-16.1204,-68.9577,9.0,0.02428,0.01948,0.01361,0.04457,0.03142,0.01229,-0.391725208560106,-0.17739497801767973,1.2464065068579822,0.6986652618754999,0.8023063919972656,1.783982234828638
E68,LAGO MAYOR,2014-07-30,2014,7,LS,-16.1806,-68.8926,10.0,0.02164,0.01798,0.01317,0.04468,0.03131,0.01216,-0.426109153748657,-0.15441412024352746,1.203559443628507,0.7324804931879593,0.8308687231576376,1.6431281971808507
E69,LAGO MAYOR,2014-07-30,2014,7,LS,-16.232,-68.8295,8.0,0.01992,0.01776,0.01221,0.04413,0.03157,0.01252,-0.4260785195333896,-0.18518517900616688,1.1216215584672546,0.6874999612894166,0.8915662203029007,1.631449497833784
E70,LAGO MAYOR,2014-07-30,2014,7,LS,-16.1883,-68.7958,5.0,0.02021,0.0206,0.01423,0.04514,0.03174,0.01237,-0.37328870743400205,-0.18288830942037587,0.9810679135403925,0.6907766654962784,1.0192973271005776,1.4202388320281918
E71,LAGO MAYOR,2014-07-30,2014,7,LS,-16.2165,-68.7335,5.5,0.01764,0.01877,0.01209,0.044,0.03113,0.01207,-0.40194359722887374,-0.2164614317413664,0.939797499211641,0.6441129118746451,1.0640588965953006,1.4590569512773406
E74,LAGO MENOR,2014-07-30,2014,7,LS,-16.2682,-68.9598,6.5,0.02274,0.02199,0.01345,0.04415,0.03102,0.01205,-0.3350468652094517,-0.24097064782814198,1.0341063649792468,0.6116416274833276,0.9670184271319953,1.6907061939995396
E75,LAGO MENOR,2014-07-30,2014,7,LS,-16.313,-69.0149,6.0,0.023,0.0224,0.01318,0.04357,0.03108,0.01247,-0.3209034360936268,-0.2591343378545717,1.0267856684470684,0.5883928308753201,0.9739130011342174,1.7450681528779852
E76,LAGO MENOR,2014-07-30,2014,7,LS,-16.3439,-68.876,5.0,0.03052,0.02605,0.01486,0.04478,0.03127,0.01217,-0.2644359697241851,-0.27352724826381697,1.1715930452363514,0.5704414368352615,0.8535386352051562,2.0538356625951772
E77,LAGO MENOR,2014-07-31,2014,7,LS,-16.4171,-68.9611,6.0,0.024,0.02275,0.01421,0.04441,0.03108,0.01187,-0.32251339603166473,-0.23106059980896643,1.0549450085738459,0.6246153571597646,0.9479166271701405,1.6889513237894918
E79,LAGO MENOR,2014-07-31,2014,7,LS,-16.5092,-68.9671,6.0,0.02669,0.0251,0.01439,0.04454,0.03105,0.012,-0.27914990983414834,-0.2712078938666019,1.0633465711814114,0.5733067500674601,0.9404270910293335,1.854760121281437
E80,LAGO MENOR,2014-07-31,2014,7,LS,-16.4877,-69.0406,6.0,0.02442,0.02395,0.01338,0.04327,0.031,0.0123,-0.28741445570641994,-0.28315027369005424,1.0196241745459635,0.5586638597635132,0.9807534405915872,1.8251119712173416
E02,BAHIA PUNO,2015-07-14,2015,7,LS,-15.8482,-69.9182,6.5,0.02711,0.02149,0.01334,0.0443,0.0314,0.0124,-0.3467092210562514,-0.23399367688792197,1.261516925941511,0.620753810109176,0.7926963927445079,2.032233730717112
E05,BAHIA PUNO,2015-07-15,2015,7,LS,-15.8398,-69.8918,7.0,0.02644,0.02127,0.01313,0.04385,0.03117,0.01235,-0.3467444664197717,-0.2366279000980262,1.2430652918163945,0.6173013344005014,0.8044629045210702,2.013708909846999
E08,BAHIA PUNO,2015-07-15,2015,7,LS,-15.801,-69.8724,8.0,0.0258,0.02059,0.013,0.04354,0.03098,0.01229,-0.3578668274151438,-0.22596010044774933,1.2530353932474312,0.6313744229541319,0.798061984571241,1.9846152319526746
E12,BAHIA PUNO,2015-07-15,2015,7,LS,-15.7591,-69.8253,8.0,0.02436,0.01975,0.01298,0.04352,0.03117,0.01218,-0.3756914750167303,-0.2068438678018983,1.2334176590674604,0.6572151565967009,0.8107553033351682,1.8767332914689299
E13,BAHIA PUNO,2015-07-15,2015,7,LS,-15.7895,-69.7698,9.0,0.02479,0.01941,0.01302,0.04374,0.03131,0.0124,-0.38527315304397225,-0.19703977190750008,1.277176647234588,0.6707882189186904,0.7829769752732161,1.903993709370683
E14,BAHIA PUNO,2015-07-15,2015,7,LS,-15.7489,-69.783,9.0,0.02443,0.01955,0.01286,0.04389,0.03143,0.01254,-0.38366960303168973,-0.20641776592354938,1.2496163043674524,0.6578004778618681,0.800245566915859,1.899688810288584
E15,BAHIA PUNO,2015-07-15,2015,7,LS,-15.715,-69.8226,7.0,0.0255,0.02183,0.01381,0.0441,0.03131,0.01238,-0.3377824914639392,-0.22502805204747328,1.1681172163024638,0.6326156375347853,0.8560783978008472,1.8464879184295497
E16,BAHIA PUNO,2015-07-16,2015,7,LS,-15.6737,-69.8541,7.0,0.02452,0.02237,0.0147,0.04478,0.032,0.0131,-0.33373044923707446,-0.20690584820863647,1.096110813763486,0.6571300555596756,0.9123164391388076,1.6680270974131228
E18,LAGO MAYOR,2015-07-16,2015,7,LS,-15.7328,-69.7479,10.0,0.02457,0.01961,0.0137,0.04445,0.03185,0.01322,-0.38776146756538454,-0.1774241916114022,1.2529321135679699,0.6986231158274802,0.7981277656439655,1.793430526026969
E19,LAGO MAYOR,2015-07-16,2015,7,LS,-15.7088,-69.7343,9.5,0.02454,0.01909,0.01285,0.04397,0.0315,0.0126,-0.39454487163741087,-0.19536630571802424,1.2854897178894857,0.6731272565150731,0.777913578732128,1.9097274778422195
E20,LAGO MAYOR,2015-07-16,2015,7,LS,-15.6856,-69.7837,8.5,0.02471,0.02002,0.01333,0.04447,0.03174,0.01275,-0.37912854118268663,-0.20059969413494172,1.2342656726141024,0.6658341325757177,0.8101982674950114,1.8537132892938268
E21,LAGO MAYOR,2015-07-16,2015,7,LS,-15.6466,-69.7621,9.0,0.02579,0.01954,0.01295,0.0439,0.0311,0.01222,-0.38398486153870026,-0.20283163426187642,1.3198566366501212,0.6627430571779398,0.7576579776014742,1.9915056377215725
E22,LAGO MAYOR,2015-07-16,2015,7,LS,-15.6181,-69.807,10.0,0.02666,0.02116,0.01398,0.04444,0.03166,0.01275,-0.3548780433707615,-0.20432554910855016,1.2599243260905326,0.6606804980774811,0.793698394835019,1.9070098778962892
E23,LAGO MAYOR,2015-07-17,2015,7,LS,-15.5598,-69.8466,8.0,0.027,0.02122,0.01406,0.04479,0.03181,0.01303,-0.35706710563449323,-0.20294784005249886,1.2723844829225033,0.6625824381440887,0.7859258968175594,1.9203412574437229
E24,LAGO MAYOR,2015-07-17,2015,7,LS,-15.516,-69.8312,12.0,0.02656,0.02132,0.01346,0.0438,0.03122,0.0123,-0.34520883990772666,-0.225991942898449,1.2457785531998804,0.6313320529393972,0.8027108131509483,1.973253939579945
E27,LAGO MAYOR,2015-07-17,2015,7,LS,-15.4508,-69.8379,9.0,0.02676,0.02103,0.01289,0.04366,0.03126,0.01224,-0.34982222368492466,-0.23997640801956344,1.2724678424884526,0.6129338748010521,0.7858744100943793,2.076027767569607
E28,LAGO MAYOR,2015-07-17,2015,7,LS,-15.3928,-69.7822,5.5,0.02774,0.02352,0.01338,0.0434,0.03081,0.01206,-0.297071125267915,-0.27479674052041353,1.179421718562002,0.5688775268334385,0.8478730768611002,2.073243492283745
E29,LAGO MAYOR,2015-07-17,2015,7,LS,-15.368,-69.8301,7.0,0.02897,0.02362,0.01337,0.04383,0.03156,0.01255,-0.2996293506355916,-0.2771019119464203,1.226502911663721,0.5660456999980652,0.8153261713729316,2.1667911617957247
E31,LAGO MAYOR,2015-07-18,2015,7,LS,-15.3399,-69.7389,8.0,0.03064,0.02825,0.01464,0.04365,0.03096,0.01216,-0.2141863669793273,-0.3173233780059833,1.0846017315185228,0.518230070151148,0.921997358942645,2.092896031906009
E32,LAGO MAYOR,2015-07-18,2015,7,LS,-15.3384,-69.7205,7.0,0.03016,0.02596,0.01391,0.04352,0.03106,0.0121,-0.25273459624734324,-0.302232247247749,1.1617873204242173,0.5358243245059968,0.8607426770310784,2.1682241431902125
E35,LAGO MAYOR,2015-07-19,2015,7,LS,-15.2409,-69.6964,8.0,0.02685,0.0237,0.01323,0.04399,0.03193,0.01281,-0.2997488506463459,-0.2835093343214369,1.1329113446028969,0.5582278245473492,0.8826815313712651,2.0294783046501657
E36,LAGO MAYOR,2015-07-19,2015,7,LS,-15.2971,-69.6814,10.0,0.02845,0.02425,0.01388,0.04367,0.03119,0.01248,-0.28592461298697563,-0.27196432541399623,1.1731958279094503,0.5723711104176862,0.8523725535194182,2.0497116678882086
E37,LAGO MAYOR,2015-07-19,2015,7,LS,-15.3413,-69.6373,10.0,0.02683,0.02279,0.01339,0.04396,0.0318,0.01284,-0.3171535533010703,-0.25981204367573124,1.1772706811201983,0.5875383682519365,0.8494222568236207,2.003733980303661
E38,LAGO MAYOR,2015-07-19,2015,7,LS,-15.3782,-69.6351,9.0,0.02568,0.02148,0.01299,0.04363,0.03145,0.01258,-0.3401935134358238,-0.2463011242732485,1.1955306705991309,0.6047485751979248,0.8364485655588564,1.976905159591597
E39,LAGO MAYOR,2015-07-19,2015,7,LS,-15.3748,-69.5276,6.0,0.03148,0.03281,0.01584,0.04415,0.03191,0.01299,-0.14734927043465088,-0.34881808121648344,0.9594635489343631,0.48277962563914584,1.0422490139056857,1.9873736119082317
E40,LAGO MAYOR,2015-07-20,2015,7,LS,-15.3951,-69.5361,10.0,0.02278,0.01803,0.01189,0.04356,0.03099,0.01205,-0.4145153366696649,-0.2052138968845623,1.2634497358042298,0.6594564248776248,0.7914837229375011,1.9158955495462113
E41,LAGO MAYOR,2015-07-20,2015,7,LS,-15.4392,-69.6009,11.0,0.02392,0.0184,0.01257,0.04378,0.03143,0.01276,-0.40816982296285265,-0.1882466842671397,1.29999992934783,0.6831521367852099,0.7692307370722936,1.9029433649209735
E42,LAGO MAYOR,2015-07-20,2015,7,LS,-15.4967,-69.6685,10.0,0.0236,0.01805,0.01219,0.04369,0.03105,0.01252,-0.415289918767575,-0.19378306237489876,1.3074791519402131,0.6753462229725085,0.7648304760665053,1.936012966692948
E43,LAGO MAYOR,2015-07-21,2015,7,LS,-15.5603,-69.7411,9.0,0.02453,0.01898,0.01269,0.04371,0.03115,0.01235,-0.394480772140999,-0.19861066628952742,1.2924129982922552,0.6685984895364336,0.7737464013963963,1.933017972181405
E44,LAGO MAYOR,2015-07-21,2015,7,LS,-15.4333,-69.4798,8.0,0.02221,0.01801,0.01232,0.0437,0.0316,0.01252,-0.4163020512671844,-0.18760302711496785,1.2332037072069013,0.6840643706793796,0.8108959562856392,1.8027595939318513
E45,LAGO MAYOR,2015-07-21,2015,7,LS,-15.4932,-69.4733,10.0,0.02239,0.01678,0.01155,0.043,0.03098,0.01196,-0.43860822284027723,-0.18460994759583665,1.3343264997421633,0.68831938687012,0.7494416815792013,1.9385279706902192
E46,LAGO MAYOR,2015-07-21,2015,7,LS,-15.5016,-69.4082,9.0,0.02253,0.01732,0.01168,0.04342,0.03109,0.01207,-0.4297003551251177,-0.19448275191438785,1.3008082389833582,0.6743648571382878,0.7687527399577123,1.928938191015566
E48,LAGO MAYOR,2015-07-22,2015,7,LS,-15.5358,-69.3597,10.0,0.0219,0.01705,0.01141,0.04338,0.03116,0.01219,-0.4357107324886525,-0.19817286724620983,1.2844574026711202,0.6692081718939489,0.7785387772356723,1.9193688063655736
E49,LAGO MAYOR,2015-07-22,2015,7,LS,-15.6067,-69.4456,9.0,0.02385,0.01833,0.01257,0.04392,0.03162,0.01261,-0.4110843307456333,-0.18640776095767764,1.3011455918633066,0.685761010051227,0.7685534268950345,1.8973745507259707
E50,LAGO MAYOR,2015-07-22,2015,7,LS,-15.6688,-69.5213,10.0,0.0241,0.01844,0.01261,0.04381,0.03125,0.01264,-0.4075501942562218,-0.18776166867112185,1.306941360794937,0.6838394423080563,0.7651451964670044,1.9111814503424704
E51,LAGO MAYOR,2015-07-23,2015,7,LS,-15.7371,-69.6038,10.0,0.0241,0.01811,0.01197,0.04327,0.03109,0.01223,-0.4099055000015396,-0.2041223336395501,1.3307564146462498,0.6609607586438012,0.7514522509770851,2.0133665820078046
E52,LAGO MAYOR,2015-07-23,2015,7,LS,-15.8028,-69.6843,9.0,0.02469,0.01883,0.01281,0.04395,0.03121,0.01243,-0.4001274227440679,-0.19026548071221613,1.3112054534675808,0.6802973616411385,0.7626569152427333,1.9274003179234724
E53,LAGO MAYOR,2015-07-23,2015,7,LS,-15.8686,-69.7634,8.0,0.02602,0.02126,0.0135,0.04411,0.03131,0.01241,-0.34954871730841797,-0.22324510289858743,1.2238945802495493,0.6349952664630636,0.8170637656777954,1.927407264636499
E54,LAGO MAYOR,2015-07-23,2015,7,LS,-15.8983,-69.7317,8.0,0.02521,0.02067,0.01337,0.04422,0.03135,0.01269,-0.3629218621833586,-0.2144535777187551,1.2196419342214835,0.6468311249718856,0.8199127005191313,1.8855645560535113
E55,LAGO MAYOR,2015-07-24,2015,7,LS,-15.8738,-69.6776,11.0,0.02436,0.01861,0.01237,0.04349,0.03108,0.01212,-0.4006441159316567,-0.20142026464105023,1.3089735997327459,0.6646963640679009,0.7639572756996194,1.969280358182671
E56,LAGO MAYOR,2015-07-25,2015,7,LS,-15.9247,-69.6805,9.0,0.02561,0.02095,0.01353,0.04447,0.03135,0.01272,-0.3595230761307998,-0.21519720953604382,1.2224343091916798,0.6458233581945891,0.8180397962499103,1.8928306065904947
E57,LAGO MAYOR,2015-07-24,2015,7,LS,-15.9121,-69.6099,8.0,0.02387,0.01834,0.01255,0.0435,0.0311,0.01211,-0.4068563970430725,-0.18743929467661713,1.3015266465906954,0.6842965820994231,0.7683284135597648,1.901991880319372
E58,LAGO MAYOR,2015-07-24,2015,7,LS,-15.9519,-69.5453,8.3,0.0247,0.01941,0.01282,0.04384,0.03114,0.01221,-0.38624505318189634,-0.20446788071772012,1.272539862311187,0.6604842524222435,0.7858299276991932,1.9266769167958724
