feature,value,shap,label
B4_B3,0.650025,0.037632,Red/Green
B4_B3,0.680417,0.132984,Red/Green
B4_B3,0.662846,0.105351,Red/Green
B4_B3,0.623595,-0.031937,Red/Green
B4_B3,0.660429,0.143260,Red/Green
B4_B3,0.657362,0.109195,Red/Green
B4_B3,0.524352,-0.074126,Red/Green
B4_B3,0.627770,0.094217,Red/Green
B4_B3,0.627229,0.040471,Red/Green
B4_B3,0.608805,-0.055991,Red/Green
B4_B3,0.529167,-0.033059,Red/Green
B4_B3,0.545729,-0.071170,Red/Green
B4_B3,0.611784,-0.041673,Red/Green
B4_B3,0.536576,-0.071817,Red/Green
B4_B3,0.604595,-0.085946,Red/Green
B4_B3,0.576048,-0.067511,Red/Green
B4_B3,0.618983,0.002115,Red/Green
B4_B3,0.606918,-0.027068,Red/Green
B4_B3,0.595890,-0.035474,Red/Green
B4_B3,0.607400,0.008282,Red/Green
B4_B3,0.548308,-0.048239,Red/Green
B4_B3,0.639070,0.065054,Red/Green
B4_B3,0.468718,-0.080986,Red/Green
B4_B3,0.679647,0.066322,Red/Green
B4_B3,0.664909,0.057513,Red/Green
B4_B3,0.618246,-0.023800,Red/Green
B4_B3,0.629440,0.011667,Red/Green
B4_B3,0.641934,0.038552,Red/Green
B4_B3,0.626071,-0.026139,Red/Green
B4_B3,0.597610,-0.038215,Red/Green
B4_B3,0.540129,-0.070457,Red/Green
B4_B3,0.767081,0.155179,Red/Green
B4_B3,0.590136,-0.046356,Red/Green
B4_B3,0.502065,-0.041536,Red/Green
B4_B3,0.656116,0.051511,Red/Green
B4_B3,0.658449,0.059863,Red/Green
B4_B3,0.650703,0.095341,Red/Green
B4_B3,0.678223,0.039825,Red/Green
B4_B3,0.709964,0.061929,Red/Green
B4_B3,0.677744,0.050979,Red/Green
B4_B3,0.655330,0.049637,Red/Green
B4_B3,0.670918,0.048696,Red/Green
B4_B3,0.665810,-0.000241,Red/Green
B4_B3,0.566165,-0.117563,Red/Green
B4_B3,0.696073,0.071210,Red/Green
B4_B3,0.677003,0.008613,Red/Green
B4_B3,0.697833,0.090438,Red/Green
B4_B3,0.677330,-0.010673,Red/Green
B4_B3,0.503927,-0.033343,Red/Green
B4_B3,0.669122,0.041589,Red/Green
B4_B3,0.688219,0.036903,Red/Green
B4_B3,0.704148,0.060766,Red/Green
B4_B3,0.693981,0.042290,Red/Green
B4_B3,0.671500,0.015181,Red/Green
B4_B3,0.613508,-0.075598,Red/Green
B4_B3,0.561974,-0.087367,Red/Green
B4_B3,0.678167,-0.034182,Red/Green
B4_B3,0.674591,0.005285,Red/Green
B4_B3,0.592823,-0.111895,Red/Green
B4_B3,0.716017,0.112216,Red/Green
B4_B3,0.676819,-0.049273,Red/Green
B4_B3,0.665370,0.083471,Red/Green
B4_B3,0.672959,0.077580,Red/Green
B4_B3,0.731496,0.043315,Red/Green
B4_B3,0.678135,-0.054395,Red/Green
B4_B3,0.661741,0.017572,Red/Green
B4_B3,0.667840,0.039437,Red/Green
B4_B3,0.696223,0.092858,Red/Green
B4_B3,0.721912,0.104471,Red/Green
B4_B3,0.677052,0.200848,Red/Green
B4_B3,0.604118,-0.013975,Red/Green
B4_B3,0.614060,-0.020259,Red/Green
B4_B3,0.662170,0.074771,Red/Green
B4_B3,0.616252,0.028215,Red/Green
B4_B3,0.612997,-0.037639,Red/Green
B4_B3,0.589547,-0.040542,Red/Green
B4_B3,0.585622,-0.055731,Red/Green
B4_B3,0.630926,0.020227,Red/Green
B4_B3,0.618708,0.002409,Red/Green
B4_B3,0.488220,-0.086255,Red/Green
B4_B3,0.689944,0.105626,Red/Green
B4_B3,0.623610,0.074631,Red/Green
B4_B3,0.646033,0.085667,Red/Green
B4_B3,0.653285,0.042731,Red/Green
B4_B3,0.728336,0.142742,Red/Green
B4_B3,0.724687,0.108637,Red/Green
B4_B3,0.724402,0.146240,Red/Green
B4_B3,0.674608,0.015968,Red/Green
B4_B3,0.700374,0.125746,Red/Green
B4_B3,0.682379,-0.053291,Red/Green
B4_B3,0.675772,-0.024916,Red/Green
B4_B3,0.685985,0.030579,Red/Green
B4_B3,0.502802,-0.044801,Red/Green
B4_B3,0.675705,-0.017676,Red/Green
B4_B3,0.692353,0.024018,Red/Green
B4_B3,0.684022,-0.023898,Red/Green
B4_B3,0.700966,0.077243,Red/Green
B4_B3,0.699739,0.080216,Red/Green
B4_B3,0.663870,0.050574,Red/Green
B4_B3,0.681363,0.014850,Red/Green
B4_B3,0.737186,0.187379,Red/Green
B4_B3,0.702116,0.146457,Red/Green
B4_B3,0.705643,0.054945,Red/Green
B4_B3,0.698541,0.050353,Red/Green
B4_B3,0.691439,0.031062,Red/Green
B4_B3,0.728167,0.030588,Red/Green
B4_B3,0.692918,0.045591,Red/Green
B4_B3,0.680778,-0.007642,Red/Green
B4_B3,0.754728,0.239733,Red/Green
B4_B3,0.731388,0.122750,Red/Green
B4_B3,0.754808,0.228864,Red/Green
B4_B3,0.682269,0.108460,Red/Green
B4_B3,0.444986,-0.036971,Red/Green
B4_B3,0.506791,-0.027597,Red/Green
B4_B3,0.651947,0.052105,Red/Green
B4_B3,0.625000,0.033584,Red/Green
B4_B3,0.531510,-0.096631,Red/Green
B4_B3,0.594435,-0.105498,Red/Green
B4_B3,0.458261,-0.038931,Red/Green
B4_B3,0.605863,-0.064378,Red/Green
B4_B3,0.508591,-0.071242,Red/Green
B4_B3,0.608764,-0.070845,Red/Green
B4_B3,0.694345,0.090724,Red/Green
B4_B3,0.779716,0.263987,Red/Green
B4_B3,0.617719,-0.009725,Red/Green
B4_B3,0.755765,0.194311,Red/Green
B4_B3,0.556635,-0.022652,Red/Green
B4_B3,0.555858,-0.000574,Red/Green
B4_B3,0.565378,-0.046199,Red/Green
B4_B3,0.501467,-0.038657,Red/Green
B4_B3,0.678241,-0.029300,Red/Green
B4_B3,0.681818,0.043719,Red/Green
B4_B3,0.694473,0.065543,Red/Green
B4_B3,0.733596,0.157035,Red/Green
B4_B3,0.716970,0.109587,Red/Green
B4_B3,0.689973,0.068418,Red/Green
B4_B3,0.687433,0.048999,Red/Green
B4_B3,0.722418,0.050035,Red/Green
B4_B3,0.674146,0.018200,Red/Green
B4_B3,0.621373,-0.034561,Red/Green
B4_B3,0.682379,-0.053291,Red/Green
B4_B3,0.699785,0.112021,Red/Green
B4_B3,0.685175,0.040755,Red/Green
B4_B3,0.547884,-0.060051,Red/Green
B4_B3,0.690280,0.142338,Red/Green
B4_B3,0.702247,0.093953,Red/Green
B4_B3,0.704392,0.077360,Red/Green
B4_B3,0.694352,0.041411,Red/Green
B4_B3,0.688983,0.039211,Red/Green
B4_B3,0.668274,0.019571,Red/Green
B4_B3,0.675043,-0.008086,Red/Green
B4_B3,0.774542,0.360663,Red/Green
B4_B3,0.696175,0.057401,Red/Green
B4_B3,0.715003,0.071549,Red/Green
B4_B3,0.707684,0.098818,Red/Green
B4_B3,0.704428,0.137189,Red/Green
B4_B3,0.739700,0.222690,Red/Green
B4_B3,0.672775,0.015822,Red/Green
B4_B3,0.685714,0.072866,Red/Green
B4_B3,0.677403,0.035528,Red/Green
B4_B3,0.685699,0.037482,Red/Green
B4_B3,0.680319,-0.059252,Red/Green
B4_B3,0.634803,0.035910,Red/Green
B4_B3,0.499367,-0.026173,Red/Green
B4_B3,0.599705,-0.057745,Red/Green
B4_B3,0.648166,0.044965,Red/Green
B4_B3,0.518490,-0.030352,Red/Green
B4_B3,0.640802,0.070479,Red/Green
B4_B3,0.620561,0.047470,Red/Green
B4_B3,0.600245,-0.101499,Red/Green
B4_B3,0.716453,0.134473,Red/Green
B4_B3,0.610901,-0.070581,Red/Green
B4_B3,0.480067,-0.068576,Red/Green
B4_B3,0.600464,-0.054776,Red/Green
B4_B3,0.816675,0.277235,Red/Green
B4_B3,0.678198,0.063803,Red/Green
B4_B3,0.748505,0.206504,Red/Green
B4_B3,0.806913,0.166230,Red/Green
B4_B3,0.606736,-0.012777,Red/Green
B4_B3,0.577273,-0.055719,Red/Green
B4_B3,0.602027,-0.046708,Red/Green
B4_B3,0.750909,0.108395,Red/Green
B4_B3,1.222083,0.417620,Red/Green
B4_B3,0.621622,0.061106,Red/Green
B4_B3,0.628277,0.042523,Red/Green
B4_B3,0.614266,-0.023153,Red/Green
B4_B3,0.632899,0.026881,Red/Green
B4_B3,0.668186,0.074863,Red/Green
B4_B3,0.624672,-0.051324,Red/Green
B4_B3,0.947799,0.322025,Red/Green
B4_B3,1.025507,0.266814,Red/Green
B4_B3,0.628362,-0.058035,Red/Green
B4_B3,0.629470,-0.055446,Red/Green
B4_B3,0.580858,0.071126,Red/Green
B4_B3,0.626850,0.000048,Red/Green
B4_B3,0.594248,-0.055483,Red/Green
B4_B3,0.656763,0.065675,Red/Green
B4_B3,0.581951,-0.066637,Red/Green
B4_B3,0.617021,0.013978,Red/Green
B4_B3,0.604196,-0.082721,Red/Green
B4_B3,0.590698,-0.037029,Red/Green
B4_B3,0.616788,-0.061814,Red/Green
B4_B3,0.634672,0.012601,Red/Green
B4_B3,0.687852,0.128483,Red/Green
B4_B3,0.628763,0.040269,Red/Green
B4_B3,0.520864,-0.058892,Red/Green
B4_B3,0.632929,0.052246,Red/Green
B4_B3,0.617676,0.010999,Red/Green
B4_B3,0.709192,0.105445,Red/Green
B4_B3,0.731869,0.075499,Red/Green
B4_B3,0.675124,0.033497,Red/Green
B4_B3,0.722814,0.042201,Red/Green
B4_B3,0.788565,0.222881,Red/Green
B4_B3,0.524565,-0.046611,Red/Green
B4_B3,0.642494,-0.045610,Red/Green
B4_B3,0.653489,0.010229,Red/Green
B4_B3,0.608678,-0.033095,Red/Green
B4_B3,0.578647,-0.076672,Red/Green
B4_B3,0.566961,-0.089807,Red/Green
B4_B3,0.533798,-0.048036,Red/Green
B4_B3,0.566352,-0.042024,Red/Green
B4_B3,0.696909,0.147587,Red/Green
B4_B3,0.639720,0.028332,Red/Green
B4_B3,0.640921,0.017264,Red/Green
B4_B3,0.651163,0.092186,Red/Green
B4_B3,0.606268,0.029356,Red/Green
B4_B3,0.509427,-0.067835,Red/Green
B4_B3,0.521661,-0.053665,Red/Green
B4_B3,0.513965,-0.080557,Red/Green
B4_B3,0.649775,0.045473,Red/Green
B4_B3,0.660022,0.040014,Red/Green
B4_B3,0.661731,0.054499,Red/Green
B4_B3,0.662407,0.080225,Red/Green
B4_B3,0.690372,0.056190,Red/Green
B4_B3,0.686253,0.034302,Red/Green
B4_B3,0.680995,0.007117,Red/Green
B4_B3,0.674340,0.045255,Red/Green
B4_B3,0.664916,0.034339,Red/Green
B4_B3,0.651347,0.049122,Red/Green
B4_B3,0.623524,0.032101,Red/Green
B4_B3,0.696439,0.058366,Red/Green
B4_B3,0.664523,0.034556,Red/Green
B4_B3,0.699620,0.083472,Red/Green
B4_B3,0.598155,-0.056127,Red/Green
B4_B3,0.726339,0.062243,Red/Green
B4_B3,0.716308,0.009554,Red/Green
B4_B3,0.683544,0.004305,Red/Green
B4_B3,0.708120,0.091109,Red/Green
B4_B3,0.700275,0.118196,Red/Green
B4_B3,0.753878,0.156018,Red/Green
B4_B3,0.744424,0.207817,Red/Green
B4_B3,0.748012,0.211096,Red/Green
B4_B3,0.735562,0.033128,Red/Green
B4_B3,0.782653,0.180958,Red/Green
B4_B3,0.760183,0.197718,Red/Green
B4_B3,0.726251,0.101847,Red/Green
B4_B3,0.730826,0.138134,Red/Green
B4_B3,0.755643,0.154301,Red/Green
B4_B3,0.738470,0.108055,Red/Green
B4_B3,0.728627,0.066032,Red/Green
B4_B3,0.766404,0.185504,Red/Green
B4_B3,0.757674,0.246519,Red/Green
B4_B3,0.746716,0.244446,Red/Green
B4_B3,0.512660,-0.042255,Red/Green
B4_B3,0.427837,-0.062106,Red/Green
B4_B3,0.460343,-0.058012,Red/Green
B4_B3,0.499689,-0.030945,Red/Green
B4_B3,0.715294,0.100371,Red/Green
B4_B3,0.668425,0.118663,Red/Green
B4_B3,0.504940,-0.034997,Red/Green
B4_B3,0.596278,-0.075444,Red/Green
B4_B3,0.604600,-0.065780,Red/Green
B4_B3,0.547926,-0.091547,Red/Green
B4_B3,0.528933,-0.107682,Red/Green
B4_B3,0.595927,-0.087179,Red/Green
B4_B3,0.550410,-0.051011,Red/Green
B4_B3,0.579736,-0.034581,Red/Green
B4_B3,0.606720,-0.027681,Red/Green
B4_B3,0.613230,0.003321,Red/Green
B4_B3,0.607127,-0.039323,Red/Green
B4_B3,0.605395,-0.050666,Red/Green
B4_B3,0.641957,0.044153,Red/Green
B4_B3,0.401881,-0.049171,Red/Green
B4_B3,0.569438,-0.119705,Red/Green
B4_B3,0.607993,-0.106492,Red/Green
B4_B3,0.609178,-0.059925,Red/Green
B4_B3,0.642931,0.034135,Red/Green
B4_B3,0.485305,-0.079457,Red/Green
B4_B3,0.678202,0.054353,Red/Green
B4_B3,0.659324,0.072428,Red/Green
B4_B3,0.670523,0.062519,Red/Green
B4_B3,0.662945,0.044336,Red/Green
B4_B3,0.663839,0.072157,Red/Green
B4_B3,0.659197,0.085018,Red/Green
B4_B3,0.670750,0.088882,Red/Green
B4_B3,0.638760,0.096135,Red/Green
B4_B3,0.566201,-0.091186,Red/Green
B4_B3,0.525885,-0.037574,Red/Green
B4_B3,0.638862,0.032947,Red/Green
B4_B3,0.634805,-0.017222,Red/Green
B4_B3,0.646455,-0.014888,Red/Green
B4_B3,0.645796,-0.021789,Red/Green
B4_B3,0.783415,0.276208,Red/Green
B4_B3,0.615242,-0.026104,Red/Green
B4_B3,0.656448,0.034789,Red/Green
B4_B3,0.652240,0.045721,Red/Green
B4_B3,0.643905,0.062922,Red/Green
B4_B3,0.633462,0.004005,Red/Green
B4_B3,0.556934,-0.067441,Red/Green
B4_B3,0.609537,-0.060310,Red/Green
B4_B3,0.603284,-0.058837,Red/Green
B4_B3,0.639272,-0.021966,Red/Green
B4_B3,0.641390,0.052786,Red/Green
B4_B3,0.618056,-0.014816,Red/Green
B4_B3,0.650649,0.013188,Red/Green
B4_B3,0.714406,0.148239,Red/Green
B4_B3,0.610190,-0.092598,Red/Green
B4_B3,0.611394,-0.022689,Red/Green
B4_B3,0.651914,0.048966,Red/Green
B4_B3,0.661608,0.033198,Red/Green
B4_B3,0.713739,0.131179,Red/Green
B4_B3,0.677504,0.110251,Red/Green
B4_B3,0.397881,-0.034377,Red/Green
B4_B3,0.668965,0.038698,Red/Green
B4_B3,0.528568,-0.072684,Red/Green
B4_B3,0.588686,-0.087121,Red/Green
B4_B3,0.421506,-0.029758,Red/Green
B4_B3,0.585749,-0.047733,Red/Green
B4_B3,0.644592,0.012246,Red/Green
B4_B3,0.518209,-0.035725,Red/Green
B4_B3,0.534557,-0.040177,Red/Green
B4_B3,0.521782,-0.039976,Red/Green
B4_B3,0.531694,-0.056875,Red/Green
B4_B3,0.559403,-0.066050,Red/Green
B3_B2,0.775406,0.593693,Green/Blue
B3_B2,1.265451,-1.636806,Green/Blue
B3_B2,0.944915,-1.377013,Green/Blue
B3_B2,1.016768,-1.529684,Green/Blue
B3_B2,0.920827,-0.833484,Green/Blue
B3_B2,1.137876,-1.844666,Green/Blue
B3_B2,0.930214,-0.751054,Green/Blue
B3_B2,1.290438,-1.921031,Green/Blue
B3_B2,0.908444,-0.402522,Green/Blue
B3_B2,0.934529,-0.671739,Green/Blue
B3_B2,0.956455,-1.395878,Green/Blue
B3_B2,1.114608,-1.793156,Green/Blue
B3_B2,1.370597,-2.060649,Green/Blue
B3_B2,0.986755,-0.463290,Green/Blue
B3_B2,0.982824,-0.767801,Green/Blue
B3_B2,1.013948,-0.569938,Green/Blue
B3_B2,1.490250,-1.743706,Green/Blue
B3_B2,1.073840,-1.017841,Green/Blue
B3_B2,1.237945,-1.520070,Green/Blue
B3_B2,0.926202,-0.725618,Green/Blue
B3_B2,0.850214,0.505285,Green/Blue
B3_B2,0.882720,0.497687,Green/Blue
B3_B2,0.873643,0.022423,Green/Blue
B3_B2,0.857727,0.415487,Green/Blue
B3_B2,0.931765,-0.965083,Green/Blue
B3_B2,0.985306,-1.197254,Green/Blue
B3_B2,0.871870,-0.318191,Green/Blue
B3_B2,0.948803,-0.513539,Green/Blue
B3_B2,0.949833,-1.194032,Green/Blue
B3_B2,0.884647,-0.308566,Green/Blue
B3_B2,0.902518,-0.551997,Green/Blue
B3_B2,0.968174,-0.914366,Green/Blue
B3_B2,0.900704,-0.180501,Green/Blue
B3_B2,1.218521,-1.983382,Green/Blue
B3_B2,1.041578,-0.531983,Green/Blue
B3_B2,1.036190,-0.711910,Green/Blue
B3_B2,1.015123,-0.481024,Green/Blue
B3_B2,0.870638,0.044344,Green/Blue
B3_B2,0.895439,-0.836204,Green/Blue
B3_B2,0.936156,-1.023353,Green/Blue
B3_B2,1.007009,-1.473562,Green/Blue
B3_B2,0.922060,-1.064878,Green/Blue
B3_B2,0.917845,-1.049020,Green/Blue
B3_B2,1.000000,-1.040501,Green/Blue
B3_B2,0.989237,-0.625044,Green/Blue
B3_B2,0.968135,-0.584840,Green/Blue
B3_B2,0.971941,-1.415814,Green/Blue
B3_B2,0.902397,-0.190725,Green/Blue
B3_B2,0.936192,-0.535307,Green/Blue
B3_B2,0.944496,-0.562269,Green/Blue
B3_B2,1.017495,-0.635053,Green/Blue
B3_B2,0.967954,-0.862353,Green/Blue
B3_B2,1.008515,-1.046584,Green/Blue
B3_B2,1.078194,-1.205558,Green/Blue
B3_B2,1.148313,-2.136979,Green/Blue
B3_B2,0.965050,-0.786863,Green/Blue
B3_B2,0.914878,-0.559999,Green/Blue
B3_B2,0.856833,0.332053,Green/Blue
B3_B2,1.020255,-1.579380,Green/Blue
B3_B2,1.222140,-2.455205,Green/Blue
B3_B2,1.212454,-1.147255,Green/Blue
B3_B2,0.999140,-0.962940,Green/Blue
B3_B2,0.977795,-1.163204,Green/Blue
B3_B2,0.961137,-1.000182,Green/Blue
B3_B2,1.225420,-1.441799,Green/Blue
B3_B2,0.980626,-0.952647,Green/Blue
B3_B2,0.838129,0.503155,Green/Blue
B3_B2,0.834452,0.474531,Green/Blue
B3_B2,0.830932,0.484849,Green/Blue
B3_B2,0.879208,0.052840,Green/Blue
B3_B2,0.843049,0.519344,Green/Blue
B3_B2,0.843602,0.494211,Green/Blue
B3_B2,0.810243,0.502162,Green/Blue
B3_B2,0.789266,0.476985,Green/Blue
B3_B2,0.760030,0.774816,Green/Blue
B3_B2,0.718276,1.329429,Green/Blue
B3_B2,0.810212,0.484527,Green/Blue
B3_B2,1.266850,-1.998671,Green/Blue
B3_B2,0.983290,-0.398653,Green/Blue
B3_B2,0.718803,1.093867,Green/Blue
B3_B2,0.757895,0.710161,Green/Blue
B3_B2,0.788356,0.496030,Green/Blue
B3_B2,0.834951,0.697715,Green/Blue
B3_B2,0.877618,-0.457866,Green/Blue
B3_B2,0.890585,-0.469088,Green/Blue
B3_B2,0.871884,0.299381,Green/Blue
B3_B2,0.749340,0.810633,Green/Blue
B3_B2,0.771780,0.439824,Green/Blue
B3_B2,0.847176,0.460518,Green/Blue
B3_B2,0.796625,0.402406,Green/Blue
B3_B2,0.933809,-0.759053,Green/Blue
B3_B2,0.818421,0.508945,Green/Blue
B3_B2,0.804259,0.373048,Green/Blue
B3_B2,0.817363,0.583857,Green/Blue
B3_B2,1.012810,-1.290075,Green/Blue
B3_B2,0.969925,-1.019935,Green/Blue
B3_B2,1.117246,-2.505246,Green/Blue
B3_B2,1.287361,-1.740779,Green/Blue
B3_B2,1.290413,-2.249959,Green/Blue
B3_B2,1.102443,-2.209662,Green/Blue
B3_B2,0.978983,-1.291025,Green/Blue
B3_B2,1.740826,-2.366865,Green/Blue
B3_B2,0.995658,-1.231717,Green/Blue
B3_B2,1.753158,-2.060103,Green/Blue
B3_B2,1.033101,-1.462509,Green/Blue
B3_B2,1.447754,-1.658303,Green/Blue
B3_B2,0.760030,0.774816,Green/Blue
B3_B2,0.985706,-1.655872,Green/Blue
B3_B2,1.019026,-1.609314,Green/Blue
B3_B2,1.438233,-1.843246,Green/Blue
B3_B2,0.822551,1.133368,Green/Blue
B3_B2,0.803215,0.985436,Green/Blue
B3_B2,0.865510,0.119877,Green/Blue
B3_B2,1.185022,-1.946625,Green/Blue
B3_B2,1.310047,-1.485736,Green/Blue
B3_B2,0.972357,-1.062668,Green/Blue
B3_B2,0.994318,-0.396381,Green/Blue
B3_B2,1.465671,-1.172965,Green/Blue
B3_B2,1.659523,-1.322264,Green/Blue
B3_B2,1.720883,-2.249221,Green/Blue
B3_B2,1.508379,-1.296013,Green/Blue
B3_B2,0.831981,0.554360,Green/Blue
B3_B2,0.795478,0.550343,Green/Blue
B3_B2,0.870155,0.319877,Green/Blue
B3_B2,0.849429,0.428041,Green/Blue
B3_B2,0.924142,-0.422353,Green/Blue
B3_B2,0.827834,0.420996,Green/Blue
B3_B2,0.867414,0.065203,Green/Blue
B3_B2,0.855939,0.335715,Green/Blue
B3_B2,0.822330,0.365286,Green/Blue
B3_B2,0.855747,0.512577,Green/Blue
B3_B2,0.832627,0.468234,Green/Blue
B3_B2,1.367816,-1.491398,Green/Blue
B3_B2,0.941727,-0.932587,Green/Blue
B3_B2,0.713592,1.226979,Green/Blue
B3_B2,0.762154,0.668187,Green/Blue
B3_B2,0.801181,0.575286,Green/Blue
B3_B2,0.766462,0.721544,Green/Blue
B3_B2,0.833771,0.877006,Green/Blue
B3_B2,0.777199,0.967217,Green/Blue
B3_B2,0.751303,0.932872,Green/Blue
B3_B2,0.755814,0.933046,Green/Blue
B3_B2,0.654739,1.148023,Green/Blue
B3_B2,0.848846,0.570305,Green/Blue
B3_B2,0.633333,1.058190,Green/Blue
B3_B2,0.929333,-0.707550,Green/Blue
B3_B2,0.995440,-1.524710,Green/Blue
B3_B2,0.865702,-0.452629,Green/Blue
B3_B2,0.716820,1.577042,Green/Blue
B3_B2,3.133326,-1.178916,Green/Blue
B3_B2,1.944434,-1.114185,Green/Blue
B3_B2,1.171003,-0.995189,Green/Blue
B3_B2,1.148571,-0.967348,Green/Blue
B3_B2,1.038722,-1.050490,Green/Blue
B3_B2,1.022447,-1.527610,Green/Blue
B3_B2,1.093894,-2.018561,Green/Blue
B3_B2,1.228505,-2.186652,Green/Blue
B3_B2,1.015528,-1.279502,Green/Blue
B3_B2,1.064696,-1.747094,Green/Blue
B3_B2,1.104200,-1.674294,Green/Blue
B3_B2,1.067329,-0.777172,Green/Blue
B3_B2,1.203067,-2.520765,Green/Blue
B3_B2,0.986118,-1.663228,Green/Blue
B3_B2,0.848925,0.898280,Green/Blue
B3_B2,0.796960,0.993644,Green/Blue
B3_B2,0.802732,1.021404,Green/Blue
B3_B2,0.782563,1.058101,Green/Blue
B3_B2,0.823733,0.843968,Green/Blue
B3_B2,1.142308,-1.952605,Green/Blue
B3_B2,0.672414,1.637204,Green/Blue
B3_B2,0.690566,2.018412,Green/Blue
B3_B2,0.710748,2.129397,Green/Blue
B3_B2,0.723739,2.264714,Green/Blue
B3_B2,0.735437,1.408017,Green/Blue
B3_B2,0.701457,2.188299,Green/Blue
B3_B2,0.714286,2.092095,Green/Blue
B3_B2,0.686170,2.403867,Green/Blue
B3_B2,0.727961,2.182629,Green/Blue
B3_B2,0.739750,1.776079,Green/Blue
B3_B2,0.839393,0.925885,Green/Blue
B3_B2,0.718526,2.099577,Green/Blue
B3_B2,0.698529,2.234349,Green/Blue
B3_B2,0.725734,1.917022,Green/Blue
B3_B2,0.997605,-0.918658,Green/Blue
B3_B2,0.797370,0.810378,Green/Blue
B3_B2,0.727221,1.247704,Green/Blue
B3_B2,0.735465,1.251043,Green/Blue
B3_B2,0.695405,2.252174,Green/Blue
B3_B2,0.722301,2.013507,Green/Blue
B3_B2,0.821021,1.067184,Green/Blue
B3_B2,0.766855,1.351088,Green/Blue
B3_B2,0.829702,0.906089,Green/Blue
B3_B2,0.790234,0.380404,Green/Blue
B3_B2,0.759486,1.275489,Green/Blue
B3_B2,0.809804,0.827739,Green/Blue
B3_B2,0.748608,0.766639,Green/Blue
B3_B2,0.850975,0.511685,Green/Blue
B3_B2,0.761032,0.643457,Green/Blue
B3_B2,0.816129,0.512696,Green/Blue
B3_B2,0.770220,0.890575,Green/Blue
B3_B2,0.755462,0.807445,Green/Blue
B3_B2,0.757576,0.688786,Green/Blue
B3_B2,0.689790,1.101855,Green/Blue
B3_B2,1.488981,-2.444858,Green/Blue
B3_B2,2.141537,-2.690951,Green/Blue
B3_B2,1.898598,-2.568829,Green/Blue
B3_B2,1.210892,-1.777744,Green/Blue
B3_B2,1.103093,-2.215073,Green/Blue
B3_B2,1.027158,-1.544255,Green/Blue
B3_B2,1.425926,-1.951502,Green/Blue
B3_B2,1.021774,-1.244908,Green/Blue
B3_B2,1.056294,-1.142797,Green/Blue
B3_B2,1.109382,-1.739810,Green/Blue
B3_B2,1.291496,-1.745077,Green/Blue
B3_B2,1.250125,-1.620857,Green/Blue
B3_B2,0.825311,0.885274,Green/Blue
B3_B2,0.878556,0.170751,Green/Blue
B3_B2,0.817437,0.912056,Green/Blue
B3_B2,0.745251,1.665684,Green/Blue
B3_B2,0.818493,0.510872,Green/Blue
B3_B2,0.931818,-0.601832,Green/Blue
B3_B2,0.704756,1.679115,Green/Blue
B3_B2,1.078256,-1.953504,Green/Blue
B3_B2,0.850746,0.958137,Green/Blue
B3_B2,0.832646,0.971031,Green/Blue
B3_B2,0.856214,0.424295,Green/Blue
B3_B2,0.846040,0.516687,Green/Blue
B3_B2,1.105510,-1.736351,Green/Blue
B3_B2,0.773539,0.682392,Green/Blue
B3_B2,0.775744,0.714366,Green/Blue
B3_B2,0.769231,1.021122,Green/Blue
B3_B2,0.764000,0.823779,Green/Blue
B3_B2,0.821226,1.273108,Green/Blue
B3_B2,0.795994,1.198829,Green/Blue
B3_B2,0.807650,1.203475,Green/Blue
B3_B2,0.803337,1.048040,Green/Blue
B3_B2,0.805792,1.036755,Green/Blue
B3_B2,0.900268,-0.696417,Green/Blue
B3_B2,0.810644,0.866826,Green/Blue
B3_B2,0.813280,1.124080,Green/Blue
B3_B2,0.880570,-0.503352,Green/Blue
B3_B2,1.157720,-1.922123,Green/Blue
B3_B2,0.831937,1.120734,Green/Blue
B3_B2,0.738045,1.530627,Green/Blue
B3_B2,0.795455,1.185325,Green/Blue
B3_B2,0.899317,-0.064048,Green/Blue
B3_B2,0.740346,0.988124,Green/Blue
B3_B2,0.812436,1.210903,Green/Blue
B3_B2,0.867486,0.611701,Green/Blue
B3_B2,0.816972,0.732161,Green/Blue
B3_B2,0.809868,0.732175,Green/Blue
B3_B2,0.698378,1.293008,Green/Blue
B3_B2,0.570037,1.063218,Green/Blue
B3_B2,0.825133,0.636915,Green/Blue
B3_B2,0.580266,1.460096,Green/Blue
B3_B2,0.687407,1.367690,Green/Blue
B3_B2,1.307017,-1.902046,Green/Blue
B3_B2,0.687262,1.107185,Green/Blue
B3_B2,0.775445,0.699534,Green/Blue
B3_B2,0.631012,1.581810,Green/Blue
B3_B2,0.740288,1.240706,Green/Blue
B3_B2,0.536318,1.061792,Green/Blue
B3_B2,1.533037,-2.007788,Green/Blue
B3_B2,1.116133,-2.109854,Green/Blue
B3_B2,1.812982,-2.098032,Green/Blue
B3_B2,3.176203,-2.174888,Green/Blue
B3_B2,1.670216,-1.844539,Green/Blue
B3_B2,1.964829,-2.584742,Green/Blue
B3_B2,1.039826,-1.300771,Green/Blue
B3_B2,1.788092,-2.551931,Green/Blue
B3_B2,1.759065,-2.637853,Green/Blue
B3_B2,1.183121,-2.120936,Green/Blue
B3_B2,1.198229,-1.340535,Green/Blue
B3_B2,1.546710,-1.600517,Green/Blue
B3_B2,1.382915,-2.105250,Green/Blue
B3_B2,1.504273,-2.249520,Green/Blue
