station,zona,campaign_date,year,sensor,secchi,zone_label,predicted,lower,upper,width,covered
E130,LAGO MENOR,2022-08-23,2022,S2,5.5,Lago Menor,5.125515277405029,1.6929776081853576,8.5580529466247,6.865075338439343,True
E136,LAGO MENOR,2022-08-24,2022,S2,5.5,Lago Menor,6.058118033774484,3.0032233703823166,9.113012697166651,6.109789326784334,True
E135,LAGO MENOR,2022-08-24,2022,S2,11.0,Lago Menor,6.140821877122827,3.0859272137306593,9.195716540514994,6.109789326784334,False
E137,LAGO MENOR,2022-08-24,2022,S2,5.0,Lago Menor,5.077089361596061,2.022194698203893,8.131984024988228,6.109789326784334,True
E141,LAGO MENOR,2022-08-24,2022,S2,5.0,Lago Menor,6.269772922041187,3.2148782586490197,9.324667585433355,6.109789326784336,True
E142,LAGO MENOR,2022-08-24,2022,S2,5.0,Lago Menor,6.519953573970961,3.4650589105787932,9.574848237363128,6.109789326784334,True
E145,LAGO MENOR,2022-08-24,2022,S2,5.5,Lago Menor,5.368365219644993,2.3134705562528253,8.42325988303716,6.109789326784334,True
E147,LAGO MENOR,2022-08-24,2022,S2,5.0,Lago Menor,5.2365994723873985,2.181704808995231,8.291494135779566,6.109789326784334,True
E01,BAHIA PUNO,2024-08-21,2024,S2,6.0,Bahia de Puno,5.791813281916854,2.3592756126971826,9.224350951136525,6.865075338439343,True
E02,BAHIA PUNO,2024-08-21,2024,S2,9.0,Bahia de Puno,9.982497362803317,6.549959693583645,13.415035032022988,6.865075338439343,True
E03,BAHIA PUNO,2024-08-21,2024,S2,8.0,Bahia de Puno,9.429319600979088,5.996781931759417,12.86185727019876,6.865075338439343,True
E05,BAHIA PUNO,2024-08-21,2024,S2,10.0,Bahia de Puno,9.99353270896043,6.560995039740758,13.426070378180102,6.865075338439343,True
E08,BAHIA PUNO,2024-08-21,2024,S2,9.0,Bahia de Puno,12.357043081363075,8.924505412143404,15.789580750582747,6.865075338439343,True
E15,LAGO MAYOR,2024-08-21,2024,S2,9.0,Lago Mayor,9.695741492086349,6.263203822866677,13.12827916130602,6.865075338439343,True
E16,LAGO MAYOR,2024-08-21,2024,S2,6.0,Lago Mayor,9.338842591020088,5.906304921800416,12.77138026023976,6.865075338439343,True
E22,LAGO MAYOR,2024-08-22,2024,S2,14.0,Lago Mayor,12.419972330447331,9.377774028971029,15.462170631923634,6.084396602952605,True
E27,LAGO MAYOR,2024-08-22,2024,S2,4.0,Lago Mayor,5.910104160006663,2.867905858530361,8.952302461482965,6.084396602952604,True
E28,LAGO MAYOR,2024-08-22,2024,S2,9.0,Lago Mayor,11.138273406867812,8.09607510539151,14.180471708344115,6.084396602952605,True
E32,LAGO MAYOR,2024-08-22,2024,S2,12.5,Lago Mayor,10.38116638421982,7.338968082743519,13.423364685696122,6.084396602952602,True
E36,LAGO MAYOR,2024-08-22,2024,S2,11.5,Lago Mayor,10.173886595195258,7.131688293718956,13.21608489667156,6.084396602952604,True
E36B,LAGO MAYOR,2024-08-22,2024,S2,13.0,Lago Mayor,10.789939599914721,7.747741298438419,13.832137901391022,6.084396602952602,True
E39,LAGO MAYOR,2024-08-23,2024,S2,8.0,Lago Mayor,5.469142026243793,2.540170564431196,8.398113488056389,5.857942923625193,True
E41,LAGO MAYOR,2024-08-23,2024,S2,10.5,Lago Mayor,10.814085541125543,7.885114079312946,13.74305700293814,5.8579429236251945,True
E42,LAGO MAYOR,2024-08-23,2024,S2,10.0,Lago Mayor,11.14404419191919,8.215072730106595,14.073015653731787,5.857942923625192,True
E43,LAGO MAYOR,2024-08-23,2024,S2,12.5,Lago Mayor,10.911122412883982,7.982150951071385,13.840093874696578,5.857942923625193,True
E48,LAGO MAYOR,2024-08-24,2024,S2,9.0,Lago Mayor,11.14890177247176,8.219930310659162,14.077873234284358,5.857942923625195,True
E49,LAGO MAYOR,2024-08-24,2024,S2,11.0,Lago Mayor,11.682875768450472,8.753904306637875,14.61184723026307,5.857942923625195,True
E50,LAGO MAYOR,2024-08-24,2024,S2,12.0,Lago Mayor,11.380018744043843,8.451047282231247,14.308990205856439,5.857942923625192,True
E51,LAGO MAYOR,2024-08-24,2024,S2,11.5,Lago Mayor,11.45208664640293,8.523115184590335,14.381058108215527,5.857942923625192,True
E52,LAGO MAYOR,2024-08-24,2024,S2,11.0,Lago Mayor,10.115844171451362,7.186872709638766,13.044815633263958,5.857942923625193,True
E53,LAGO MAYOR,2024-08-24,2024,S2,9.0,Lago Mayor,10.260726476861917,7.33175501504932,13.189697938674513,5.857942923625193,True
E58,LAGO MAYOR,2024-08-26,2024,S2,9.0,Lago Mayor,8.385062475550049,4.952524806330377,11.81760014476972,6.865075338439343,True
E59,LAGO MAYOR,2024-08-26,2024,S2,10.5,Lago Mayor,9.851290583145076,6.418752913925404,13.283828252364748,6.865075338439343,True
E60,LAGO MAYOR,2024-08-25,2024,S2,12.0,Lago Mayor,10.863363561569582,7.82116526009328,13.905561863045882,6.084396602952602,True
E61,LAGO MAYOR,2024-08-25,2024,S2,12.0,Lago Mayor,8.57631484679669,5.534116545320388,11.618513148272992,6.084396602952604,False
E72,LAGO MAYOR,2024-08-25,2024,S2,4.8,Lago Mayor,5.818280685703187,2.7760823842268856,8.860478987179489,6.084396602952603,True
E76,LAGO MAYOR,2024-08-25,2024,S2,12.0,Lago Mayor,10.646258199690545,7.604059898214243,13.688456501166847,6.084396602952604,True
B03,LAGO MAYOR,2024-08-27,2024,S2,11.0,Lago Mayor,12.691463015688003,9.762491553875407,15.620434477500599,5.857942923625192,True
E78,LAGO MAYOR,2024-08-27,2024,S2,10.5,Lago Mayor,11.529713585313683,8.600742123501085,14.45868504712628,5.857942923625195,True
E79,LAGO MAYOR,2024-08-27,2024,S2,9.5,Lago Mayor,8.307477664063462,5.378506202250866,11.23644912587606,5.8579429236251945,True
E80,LAGO MAYOR,2024-08-27,2024,S2,15.0,Lago Mayor,11.713897814222813,8.784926352410217,14.642869276035409,5.857942923625192,False
E82,LAGO MAYOR,2024-08-28,2024,S2,9.0,Lago Mayor,11.498159575695858,8.56918811388326,14.427131037508456,5.857942923625195,True
E83,LAGO MAYOR,2024-08-28,2024,S2,8.5,Lago Mayor,10.239230992765394,7.310259530952798,13.16820245457799,5.857942923625193,True
E88,LAGO MAYOR,2024-08-29,2024,S2,9.5,Lago Mayor,10.897573765999976,8.066289374197693,13.728858157802259,5.662568783604566,True
E94,LAGO MAYOR,2024-08-29,2024,S2,9.5,Lago Mayor,11.183474583919583,8.3521901921173,14.014758975721866,5.662568783604566,True
E97,LAGO MAYOR,2024-08-29,2024,S2,13.5,Lago Mayor,11.53566408036408,8.704379688561797,14.366948472166364,5.662568783604566,True
E98,LAGO MAYOR,2024-08-29,2024,S2,13.0,Lago Mayor,10.493913726828728,7.662629335026445,13.325198118631011,5.662568783604566,True
E99,LAGO MAYOR,2024-08-30,2024,S2,9.5,Lago Mayor,10.4783952288891,7.4235005654969335,13.533289892281267,6.109789326784334,True
E100,LAGO MAYOR,2024-08-30,2024,S2,11.0,Lago Mayor,11.30526035353535,8.250365690143184,14.360155016927518,6.109789326784334,True
E103,LAGO MAYOR,2024-08-30,2024,S2,11.0,Lago Mayor,11.163147258297256,8.108252594905089,14.218041921689423,6.109789326784334,True
E105,LAGO MAYOR,2024-08-30,2024,S2,8.5,Lago Mayor,5.331049839441739,2.276155176049572,8.385944502833906,6.109789326784334,False
E113,LAGO MAYOR,2024-08-29,2024,S2,13.5,Lago Mayor,11.36601273115773,8.534728339355446,14.197297122960013,5.662568783604566,True
E117,LAGO MAYOR,2024-08-29,2024,S2,12.0,Lago Mayor,12.654099210230767,9.822814818428483,15.48538360203305,5.662568783604566,True
E120,LAGO MAYOR,2024-08-30,2024,S2,10.5,Lago Mayor,12.15724036796536,9.102345704573192,15.212135031357526,6.109789326784334,True
E121,LAGO MAYOR,2024-08-30,2024,S2,12.7,Lago Mayor,11.114011870890304,8.059117207498137,14.16890653428247,6.109789326784334,True
E122,LAGO MENOR,2024-08-31,2024,S2,11.0,Lago Menor,10.637061572871582,7.204523903651911,14.069599242091254,6.865075338439343,True
E125,LAGO MENOR,2024-09-01,2024,S2,2.5,Lago Menor,5.02486848845599,1.9826701869796883,8.06706678993229,6.084396602952602,True
P02,LAGO MENOR,2024-09-01,2024,S2,9.5,Lago Menor,5.96894648878899,2.926748187312688,9.011144790265291,6.084396602952603,False
P03,LAGO MENOR,2024-09-01,2024,S2,3.5,Lago Menor,5.427698173770666,2.385499872294364,8.469896475246967,6.084396602952603,True
P04,LAGO MENOR,2024-09-01,2024,S2,1.5,Lago Menor,4.786224146131646,1.7440258446553445,7.828422447607948,6.084396602952603,False
E127,LAGO MENOR,2024-09-01,2024,S2,2.0,Lago Menor,5.207307507215005,2.1651092057387036,8.249505808691307,6.084396602952603,False
E129,LAGO MENOR,2024-08-31,2024,S2,4.5,Lago Menor,3.8060594637380167,0.37352179451834555,7.238597132957688,6.865075338439342,True
E135,LAGO MENOR,2024-08-31,2024,S2,4.0,Lago Menor,7.110065166916418,3.677527497696747,10.542602836136089,6.8650753384393415,True
E138,LAGO MENOR,2024-08-31,2024,S2,4.5,Lago Menor,3.857179507028059,0.4246418378083878,7.289717176247731,6.865075338439343,True
P15,LAGO MENOR,2024-08-31,2024,S2,4.0,Lago Menor,3.411789555444554,0.05,6.844327224664225,6.794327224664225,True
E142,LAGO MENOR,2024-08-31,2024,S2,4.0,Lago Menor,4.844465417975243,1.4119277487555721,8.277003087194915,6.865075338439343,True
E145,LAGO MENOR,2024-09-02,2024,S2,3.5,Lago Menor,5.3451427182896945,2.5138583264874117,8.176427110091977,5.662568783604565,True
P10,LAGO MENOR,2024-09-02,2024,S2,3.0,Lago Menor,4.88739816435542,2.0561137725531373,7.718682556157702,5.662568783604565,True
E40,LAGO MAYOR,2013-10-10,2013,LS,5.0,Lago Mayor,7.387347559107555,3.954809889887884,10.819885228327227,6.865075338439343,True
E41,LAGO MAYOR,2013-10-10,2013,LS,7.0,Lago Mayor,7.024997714712194,3.592460045492523,10.457535383931866,6.865075338439343,True
E42,LAGO MAYOR,2013-10-10,2013,LS,8.5,Lago Mayor,7.103349206553681,3.67081153733401,10.535886875773352,6.8650753384393415,True
E43,LAGO MAYOR,2013-10-10,2013,LS,6.5,Lago Mayor,6.5629001966746685,3.1303625274549973,9.99543786589434,6.865075338439343,True
E44,LAGO MAYOR,2013-10-10,2013,LS,8.0,Lago Mayor,7.616311663891666,4.183773994671995,11.048849333111336,6.8650753384393415,True
E45,LAGO MAYOR,2013-10-10,2013,LS,9.0,Lago Mayor,7.201342393162394,3.7688047239427225,10.633880062382065,6.865075338439343,True
E47,LAGO MAYOR,2013-10-11,2013,LS,7.0,Lago Mayor,8.362925564990563,5.308030901598396,11.41782022838273,6.109789326784334,True
E48,LAGO MAYOR,2013-10-11,2013,LS,8.1,Lago Mayor,6.407481757131757,3.3525870937395896,9.462376420523924,6.109789326784334,True
E49,LAGO MAYOR,2013-10-11,2013,LS,7.5,Lago Mayor,6.543615057165059,3.488720393772892,9.598509720557226,6.109789326784334,True
E50,LAGO MAYOR,2013-10-11,2013,LS,5.7,Lago Mayor,6.997020889110889,3.9421262257187215,10.051915552503056,6.109789326784334,True
E51,LAGO MAYOR,2013-10-12,2013,LS,7.0,Lago Mayor,6.302743517890736,3.4714591260884533,9.13402790969302,5.662568783604566,True
E52,LAGO MAYOR,2013-10-12,2013,LS,6.8,Lago Mayor,6.222635882446465,3.391351490644182,9.053920274248748,5.662568783604566,True
E53,LAGO MAYOR,2013-10-12,2013,LS,8.0,Lago Mayor,6.9414924175195765,4.110208025717293,9.77277680932186,5.662568783604566,True
E54,LAGO MAYOR,2013-10-12,2013,LS,8.1,Lago Mayor,6.485503732374319,3.6542193405720362,9.316788124176602,5.662568783604566,True
E55,LAGO MAYOR,2013-10-12,2013,LS,8.0,Lago Mayor,6.323938096898681,3.4926537050963984,9.155222488700964,5.662568783604566,True
E56,LAGO MAYOR,2013-10-12,2013,LS,5.5,Lago Mayor,6.437068178483762,3.6057837866814793,9.268352570286044,5.662568783604565,True
E57,LAGO MAYOR,2013-10-12,2013,LS,8.0,Lago Mayor,6.223596179400305,3.392311787598022,9.054880571202588,5.662568783604566,True
E58,LAGO MAYOR,2013-10-12,2013,LS,9.0,Lago Mayor,6.184539726380312,3.3532553345780296,9.015824118182595,5.662568783604565,True
E60,LAGO MAYOR,2013-10-13,2013,LS,7.0,Lago Mayor,7.311413887615654,4.256519224223487,10.36630855100782,6.109789326784334,True
E61,LAGO MAYOR,2013-10-13,2013,LS,6.0,Lago Mayor,6.349527171162173,3.294632507770005,9.40442183455434,6.109789326784334,True
E62,LAGO MAYOR,2013-10-13,2013,LS,7.0,Lago Mayor,8.658313479298476,5.603418815906309,11.713208142690643,6.109789326784334,True
E63,LAGO MAYOR,2013-10-13,2013,LS,7.0,Lago Mayor,7.1305581079154745,4.0756634445233075,10.185452771307641,6.109789326784334,True
E64,LAGO MAYOR,2013-10-13,2013,LS,7.0,Lago Mayor,7.418302588989956,4.363407925597789,10.473197252382123,6.109789326784334,True
E65,LAGO MAYOR,2013-10-14,2013,LS,7.0,Lago Mayor,6.676849709647081,3.621955046254914,9.731744373039248,6.109789326784334,True
E66,LAGO MAYOR,2013-10-14,2013,LS,6.5,Lago Mayor,6.22528541164718,3.1703907482550124,9.280180075039347,6.109789326784334,True
E67,LAGO MAYOR,2013-10-14,2013,LS,7.0,Lago Mayor,13.036396005203938,9.981501341811772,16.091290668596105,6.109789326784334,False
E68,LAGO MAYOR,2013-10-14,2013,LS,7.2,Lago Mayor,6.690916824841829,3.6360221614496617,9.745811488233997,6.109789326784336,True
E69,LAGO MAYOR,2013-10-14,2013,LS,6.5,Lago Mayor,8.195102231657236,5.140207568265069,11.249996895049403,6.109789326784334,True
E70,LAGO MAYOR,2013-10-14,2013,LS,6.0,Lago Mayor,7.071387995893,4.016493332500833,10.126282659285167,6.109789326784334,True
E71,LAGO MAYOR,2013-10-14,2013,LS,5.0,Lago Mayor,8.388176228771226,5.333281565379059,11.443070892163393,6.109789326784334,False
E72,LAGO MAYOR,2013-10-15,2013,LS,6.0,Lago Mayor,7.581598425855183,4.526703762463015,10.63649308924735,6.109789326784336,True
E73,LAGO MAYOR,2013-10-15,2013,LS,5.5,Lago Mayor,7.876561362363124,4.821666698970956,10.931456025755292,6.109789326784336,True
E74,LAGO MAYOR,2013-10-15,2013,LS,8.4,Lago Mayor,6.760625956178324,3.7057312927861568,9.815520619570492,6.109789326784336,True
E75,LAGO MAYOR,2013-10-15,2013,LS,6.0,Lago Mayor,8.785311061716053,5.730416398323886,11.84020572510822,6.109789326784334,True
E76,LAGO MENOR,2013-10-15,2013,LS,5.5,Lago Menor,8.581413607503604,5.526518944111437,11.636308270895771,6.109789326784334,False
E77,LAGO MENOR,2013-10-15,2013,LS,5.0,Lago Menor,8.435021533466532,5.380126870074365,11.4899161968587,6.109789326784334,False
E79,LAGO MENOR,2013-10-15,2013,LS,5.4,Lago Menor,6.170964047064047,3.11606938367188,9.225858710456215,6.109789326784336,True
E80,LAGO MENOR,2013-10-15,2013,LS,5.1,Lago Menor,5.002861005073356,1.9479663416811888,8.057755668465523,6.109789326784334,True
E81,LAGO MENOR,2013-10-15,2013,LS,4.5,Lago Menor,7.587629230769232,4.532734567377064,10.6425238941614,6.109789326784336,False
E82,LAGO MENOR,2013-10-16,2013,LS,5.5,Lago Menor,6.858963327783327,3.4264256585636557,10.291500997002998,6.865075338439343,True
E83,LAGO MENOR,2013-10-16,2013,LS,6.0,Lago Menor,6.536294702519704,3.1037570333000324,9.968832371739374,6.8650753384393415,True
E84,LAGO MENOR,2013-10-15,2013,LS,6.0,Lago Menor,6.539220312006971,3.4843256486148033,9.594114975399139,6.109789326784336,True
E85,LAGO MENOR,2013-10-16,2013,LS,6.3,Lago Menor,6.580017768620264,3.147480099400593,10.012555437839936,6.865075338439343,True
E87,LAGO MENOR,2013-10-16,2013,LS,6.0,Lago Menor,5.75001572871573,2.3174780594960587,9.1825533979354,6.8650753384393415,True
E03,BAHIA PUNO,2014-07-19,2014,LS,6.0,Bahia de Puno,7.823462369061969,4.390924699842298,11.25600003828164,6.8650753384393415,True
E07,BAHIA PUNO,2014-07-19,2014,LS,7.0,Bahia de Puno,8.542904076157756,5.110366406938084,11.975441745377427,6.865075338439343,True
E08,BAHIA PUNO,2014-07-20,2014,LS,6.5,Bahia de Puno,6.60972822510822,3.567529923631918,9.651926526584521,6.084396602952603,True
E09,LAGO MAYOR,2014-07-20,2014,LS,8.0,Lago Mayor,9.194890429015436,6.152692127539134,12.237088730491738,6.084396602952604,True
E10,LAGO MAYOR,2014-07-20,2014,LS,8.5,Lago Mayor,10.023449149995,6.981250848518699,13.065647451471303,6.084396602952604,True
E12,LAGO MAYOR,2014-07-21,2014,LS,8.0,Lago Mayor,9.568841313933492,6.52664301245719,12.611039615409794,6.084396602952604,True
E13,LAGO MAYOR,2014-07-21,2014,LS,9.5,Lago Mayor,8.2440587767026,5.201860475226298,11.286257078178902,6.084396602952604,True
E14,LAGO MAYOR,2014-07-20,2014,LS,9.0,Lago Mayor,9.534290051105534,6.492091749629233,12.576488352581837,6.084396602952604,True
E15,LAGO MAYOR,2014-07-22,2014,LS,8.0,Lago Mayor,10.015230242812748,7.086258781000152,12.944201704625346,5.8579429236251945,True
E16,LAGO MAYOR,2014-07-21,2014,LS,12.2,Lago Mayor,6.848815584415578,3.8066172829392766,9.89101388589188,6.084396602952603,False
E17,LAGO MAYOR,2014-07-22,2014,LS,10.5,Lago Mayor,9.03513753135753,6.1061660695449325,11.964108993170125,5.857942923625193,True
E18,LAGO MAYOR,2014-07-22,2014,LS,12.0,Lago Mayor,10.288931229881214,7.3599597680686175,13.217902691693812,5.8579429236251945,True
E19,LAGO MAYOR,2014-07-22,2014,LS,12.4,Lago Mayor,10.092771383061365,7.163799921248768,13.021742844873962,5.8579429236251945,True
E20,LAGO MAYOR,2014-07-23,2014,LS,8.5,Lago Mayor,7.027452677222456,4.098481215409859,9.956424139035054,5.8579429236251945,True
E21,LAGO MAYOR,2014-07-23,2014,LS,9.4,Lago Mayor,10.934681620046625,8.005710158234027,13.863653081859223,5.857942923625195,True
E22,LAGO MAYOR,2014-07-23,2014,LS,10.0,Lago Mayor,10.530475201465192,7.601503739652595,13.459446663277788,5.857942923625193,True
E23,LAGO MAYOR,2014-07-23,2014,LS,10.2,Lago Mayor,11.697438943651377,8.76846748183878,14.626410405463975,5.857942923625195,True
E24,LAGO MAYOR,2014-07-23,2014,LS,10.6,Lago Mayor,11.04080743663743,8.111835974824832,13.969778898450027,5.857942923625195,True
E25,LAGO MAYOR,2014-07-23,2014,LS,9.5,Lago Mayor,9.570894094454205,6.6419226326416085,12.499865556266801,5.857942923625193,True
E26,LAGO MAYOR,2014-07-23,2014,LS,8.0,Lago Mayor,9.916512178498914,6.9875407166863175,12.84548364031151,5.857942923625193,True
E27,LAGO MAYOR,2014-07-23,2014,LS,10.0,Lago Mayor,10.119302613247868,7.190331151435271,13.048274075060466,5.8579429236251945,True
E28,LAGO MAYOR,2014-07-24,2014,LS,11.4,Lago Mayor,10.99032105561106,8.159036663808777,13.821605447413344,5.662568783604566,True
E29,LAGO MAYOR,2014-07-24,2014,LS,10.4,Lago Mayor,9.473895151654846,6.6426107598525626,12.305179543457129,5.662568783604566,True
E30,LAGO MAYOR,2014-07-24,2014,LS,11.6,Lago Mayor,7.716507990342989,4.885223598540707,10.547792382145271,5.662568783604565,False
E31,LAGO MAYOR,2014-07-24,2014,LS,10.8,Lago Mayor,9.584632910422915,6.753348518620632,12.415917302225198,5.662568783604566,True
E32,LAGO MAYOR,2014-07-25,2014,LS,10.0,Lago Mayor,8.10072594968602,4.668188280466348,11.533263618905691,6.865075338439343,True
E33,LAGO MAYOR,2014-07-25,2014,LS,10.5,Lago Mayor,10.723175205634302,7.29063753641463,14.155712874853974,6.865075338439343,True
E34,LAGO MAYOR,2014-07-25,2014,LS,10.0,Lago Mayor,9.390025288301107,5.957487619081435,12.822562957520779,6.865075338439343,True
E35,LAGO MAYOR,2014-07-25,2014,LS,10.0,Lago Mayor,10.358376915792968,6.925839246573297,13.79091458501264,6.865075338439343,True
E36,LAGO MAYOR,2014-07-25,2014,LS,10.5,Lago Mayor,11.725378855072789,8.292841185853117,15.15791652429246,6.865075338439343,True
E37,LAGO MAYOR,2014-07-25,2014,LS,11.0,Lago Mayor,9.60365671115523,6.171119041935558,13.036194380374901,6.865075338439343,True
E39,LAGO MAYOR,2014-07-25,2014,LS,10.0,Lago Mayor,10.336425745146435,6.903888075926764,13.768963414366107,6.865075338439343,True
E40,LAGO MAYOR,2014-07-26,2014,LS,11.0,Lago Mayor,9.953428242815626,6.898533579423459,13.008322906207793,6.109789326784334,True
E41,LAGO MAYOR,2014-07-26,2014,LS,11.0,Lago Mayor,10.570231084785547,7.51533642139338,13.625125748177714,6.109789326784334,True
E42,LAGO MAYOR,2014-07-26,2014,LS,7.0,Lago Mayor,8.913871612831613,5.858976949439446,11.96876627622378,6.109789326784334,True
E44,LAGO MAYOR,2014-07-27,2014,LS,11.0,Lago Mayor,8.922591275463446,5.99361981365085,11.851562737276044,5.8579429236251945,True
E45,LAGO MAYOR,2017-07-27,2017,LS,11.0,Lago Mayor,9.858843753467662,6.42630608424799,13.291381422687333,6.865075338439343,True
E46,LAGO MAYOR,2014-07-27,2014,LS,11.0,Lago Mayor,9.798548946608944,6.8695774847963476,12.72752040842154,5.857942923625193,True
E47,LAGO MAYOR,2014-07-27,2014,LS,11.0,Lago Mayor,10.53882962148962,7.609858159677024,13.467801083302216,5.857942923625193,True
E48,LAGO MAYOR,2014-07-27,2014,LS,7.4,Lago Mayor,9.538192465201467,6.60922100338887,12.467163927014063,5.857942923625193,True
E49,LAGO MAYOR,2014-07-27,2014,LS,10.0,Lago Mayor,9.36418098734599,6.435209525533392,12.293152449158587,5.8579429236251945,True
E50,LAGO MAYOR,2014-07-27,2014,LS,10.2,Lago Mayor,10.06037195871053,7.131400496897933,12.989343420523127,5.8579429236251945,True
E51,LAGO MAYOR,2014-07-28,2014,LS,11.5,Lago Mayor,10.841364054834054,8.010079663031771,13.672648446636337,5.662568783604566,True
E52,LAGO MAYOR,2014-07-28,2014,LS,13.0,Lago Mayor,8.989735985963101,6.158451594160818,11.821020377765384,5.662568783604566,False
E53,LAGO MAYOR,2014-07-28,2014,LS,11.0,Lago Mayor,10.010823293408672,7.179538901606389,12.842107685210955,5.662568783604566,True
E54,LAGO MAYOR,2014-07-28,2014,LS,10.5,Lago Mayor,8.931466421217667,6.100182029415384,11.76275081301995,5.662568783604566,True
E55,LAGO MAYOR,2014-07-28,2014,LS,9.5,Lago Mayor,9.262883612081614,6.431599220279331,12.094168003883897,5.662568783604566,True
E56,LAGO MAYOR,2014-07-28,2014,LS,9.2,Lago Mayor,9.685866693311072,6.854582301508788,12.517151085113355,5.662568783604566,True
E57,LAGO MAYOR,2014-07-20,2014,LS,9.5,Lago Mayor,9.716036537695908,6.6738382362196065,12.75823483917221,6.084396602952604,True
E58,LAGO MAYOR,2014-07-29,2014,LS,10.0,Lago Mayor,10.181287711627807,7.25231624981521,13.110259173440404,5.8579429236251945,True
E59,LAGO MAYOR,2014-07-29,2014,LS,10.6,Lago Mayor,9.520440245259767,6.59146878344717,12.449411707072365,5.8579429236251945,True
E60,LAGO MAYOR,2014-07-29,2014,LS,11.2,Lago Mayor,10.64684378347025,7.717872321657652,13.575815245282847,5.8579429236251945,True
E61,LAGO MAYOR,2014-07-29,2014,LS,11.0,Lago Mayor,9.469456985791991,6.540485523979394,12.398428447604587,5.857942923625193,True
E62,LAGO MAYOR,2014-07-29,2014,LS,10.0,Lago Mayor,9.967019853324096,7.0380483915114995,12.895991315136694,5.8579429236251945,True
E63,LAGO MAYOR,2014-07-29,2014,LS,10.2,Lago Mayor,10.618479217369096,7.689507755556499,13.547450679181694,5.8579429236251945,True
E64,LAGO MAYOR,2014-07-29,2014,LS,9.5,Lago Mayor,10.199525590856421,7.270554129043824,13.128497052669019,5.8579429236251945,True
E65,LAGO MAYOR,2014-07-30,2014,LS,9.5,Lago Mayor,10.891340620076283,7.458802950856612,14.323878289295955,6.865075338439343,True
E66,LAGO MAYOR,2014-07-30,2014,LS,11.0,Lago Mayor,10.19844135364377,6.765903684424098,13.63097902286344,6.865075338439343,True
E67,LAGO MAYOR,2014-07-30,2014,LS,9.0,Lago Mayor,10.347514952382559,6.914977283162887,13.78005262160223,6.865075338439343,True
E68,LAGO MAYOR,2014-07-30,2014,LS,10.0,Lago Mayor,10.780734028814313,7.348196359594642,14.213271698033985,6.865075338439343,True
E69,LAGO MAYOR,2014-07-30,2014,LS,8.0,Lago Mayor,8.834639355556725,5.402101686337053,12.267177024776396,6.865075338439343,True
E70,LAGO MAYOR,2014-07-30,2014,LS,5.0,Lago Mayor,7.697611117771117,4.265073448551446,11.130148786990787,6.8650753384393415,True
E71,LAGO MAYOR,2014-07-30,2014,LS,5.5,Lago Mayor,7.035507337662344,3.602969668442673,10.468045006882015,6.8650753384393415,True
E74,LAGO MENOR,2014-07-30,2014,LS,6.5,Lago Menor,5.986525614246867,2.553987945027196,9.419063283466539,6.865075338439343,True
E75,LAGO MENOR,2014-07-30,2014,LS,6.0,Lago Menor,6.134528238289492,2.7019905690698205,9.567065907509162,6.8650753384393415,True
E76,LAGO MENOR,2014-07-30,2014,LS,5.0,Lago Menor,9.43565150976801,6.0031138405483375,12.86818917898768,6.865075338439343,False
E77,LAGO MENOR,2014-07-31,2014,LS,6.0,Lago Menor,5.665843386474636,2.233305717254965,9.098381055694308,6.865075338439343,True
E79,LAGO MENOR,2014-07-31,2014,LS,6.0,Lago Menor,5.614102782911532,2.181565113691861,9.046640452131204,6.865075338439343,True
E80,LAGO MENOR,2014-07-31,2014,LS,6.0,Lago Menor,5.899061914058166,2.4665242448384945,9.331599583277837,6.865075338439343,True
E02,BAHIA PUNO,2015-07-14,2015,LS,6.5,Bahia de Puno,9.121928712082822,6.07973041060652,12.164127013559124,6.084396602952604,True
E05,BAHIA PUNO,2015-07-15,2015,LS,7.0,Bahia de Puno,9.621934745587119,6.579736444110817,12.66413304706342,6.084396602952602,True
E08,BAHIA PUNO,2015-07-15,2015,LS,8.0,Bahia de Puno,9.811722151499751,6.769523850023449,12.853920452976052,6.084396602952602,True
E12,BAHIA PUNO,2015-07-15,2015,LS,8.0,Bahia de Puno,9.603953405567363,6.561755104091062,12.646151707043664,6.084396602952602,True
E13,BAHIA PUNO,2015-07-15,2015,LS,9.0,Bahia de Puno,9.644218176703893,6.602019875227591,12.686416478180195,6.084396602952604,True
E14,BAHIA PUNO,2015-07-15,2015,LS,9.0,Bahia de Puno,9.564707739337944,6.522509437861642,12.606906040814245,6.084396602952602,True
E15,BAHIA PUNO,2015-07-15,2015,LS,7.0,Bahia de Puno,9.391575943176239,6.349377641699937,12.43377424465254,6.084396602952602,True
E16,BAHIA PUNO,2015-07-16,2015,LS,7.0,Bahia de Puno,7.769485612107192,4.714590948715024,10.82438027549936,6.109789326784336,True
E18,LAGO MAYOR,2015-07-16,2015,LS,10.0,Lago Mayor,10.16588238887325,7.110987725481083,13.220777052265417,6.109789326784334,True
E19,LAGO MAYOR,2015-07-16,2015,LS,9.5,Lago Mayor,9.596071198205983,6.5411765348138164,12.65096586159815,6.109789326784334,True
E20,LAGO MAYOR,2015-07-16,2015,LS,8.5,Lago Mayor,9.179009214730963,6.124114551338796,12.23390387812313,6.109789326784334,True
E21,LAGO MAYOR,2015-07-16,2015,LS,9.0,Lago Mayor,10.460605460822544,7.405710797430377,13.51550012421471,6.109789326784334,True
